region,subregion,date,distribution_name,information,scale,inequality,shape,aic,bic,meanlog,sdlog,log-likelihood
Brazil,State,2022-06-15,burr,cum_deaths,26917.0762338979,32.5149102377828,0.0634096928252852,602.403491048869,606.291001646882,NA,NA,NA
Brazil,State,2022-06-15,gamma,cum_cases,1170806.25926024,NA,1.25628131688793,811.733232257329,814.324905989338,NA,NA,NA
Brazil,State,2022-06-15,gamma,cum_deaths,24766.4074074074,NA,1.00702351737153,604.330297283967,606.921971015975,NA,NA,NA
Brazil,State,2022-06-15,lognormal,cum_cases,NA,NA,NA,808.489302999834,858.489302999834,13.5250881114859,0.954969836999846,402.244651499917
Brazil,State,2022-06-15,lognormal,cum_deaths,NA,NA,NA,599.099608246615,649.099608246615,9.54452464560608,1.05855170227952,297.549804123308
Brazil,State,2022-06-15,weibull,cum_cases,1210374.42177516,NA,1.08004590243494,812.27154764356,814.863221375569,NA,NA,NA
Brazil,State,2022-07-01,burr,cum_cases,1315955.16754352,105.083482797517,0.0188712141557943,811.912213457399,815.799724055412,NA,NA,NA
Brazil,State,2022-07-01,burr,cum_deaths,26329.4637465109,75.0241613258519,0.0261994569250064,601.562681202934,605.450191800947,NA,NA,NA
Brazil,State,2022-07-01,gamma,cum_cases,1201261.59259351,NA,1.25069223831404,813.150151263762,815.741824995771,NA,NA,NA
Brazil,State,2022-07-01,gamma,cum_deaths,24877.7777777778,NA,1.00515406443518,604.572973031209,607.164646763218,NA,NA,NA
Brazil,State,2022-07-01,lognormal,cum_cases,NA,NA,NA,809.979168012151,859.979168012151,13.548558906619,0.958911567754409,402.989584006075
Brazil,State,2022-07-01,lognormal,cum_deaths,NA,NA,NA,599.338960566187,649.338960566187,9.5478205224641,1.05975298259272,297.669480283093
Brazil,State,2022-07-01,weibull,cum_cases,1241099.81463113,NA,1.07849608132393,813.669122495482,816.260796227491,NA,NA,NA
Brazil,State,2022-07-15,burr,cum_cases,1366248.73161897,55.6239193926535,0.0364693223997103,813.605662413227,817.49317301124,NA,NA,NA
Brazil,State,2022-07-15,burr,cum_deaths,26485.2670678764,70.1482710876102,0.02807078021402,601.904280599713,605.791791197726,NA,NA,NA
Brazil,State,2022-07-15,gamma,cum_cases,1231485.8148156,NA,1.25962470518082,814.443535417158,817.035209149167,NA,NA,NA
Brazil,State,2022-07-15,gamma,cum_deaths,25003.3333333333,NA,1.00390549663242,604.845015024318,607.436688756327,NA,NA,NA
Brazil,State,2022-07-15,lognormal,cum_cases,NA,NA,NA,811.233091421201,861.233091421201,13.576926754808,0.953986886866766,403.616545710601
Brazil,State,2022-07-15,lognormal,cum_deaths,NA,NA,NA,599.61114732431,649.61114732431,9.55205934620794,1.06060456993221,297.805573662155
Brazil,State,2022-07-15,weibull,cum_cases,1274302.6983478,NA,1.08284046735816,814.98222254552,817.573896277528,NA,NA,NA
Brazil,State,2022-08-01,burr,cum_cases,1387240.31878095,279.607988602163,0.00721877670834854,812.758489689034,816.646000287047,NA,NA,NA
Brazil,State,2022-08-01,burr,cum_deaths,26545.204238279,130.621114615858,0.0149958900581463,601.594153603835,605.481664201848,NA,NA,NA
Brazil,State,2022-08-01,gamma,cum_cases,1253924.59259332,NA,1.26756314918762,815.374749888732,817.966423620741,NA,NA,NA
Brazil,State,2022-08-01,gamma,cum_deaths,25137.5925925926,NA,1.00310036269025,605.134298116207,607.725971848216,NA,NA,NA
Brazil,State,2022-08-01,lognormal,cum_cases,NA,NA,NA,812.072744772431,862.072744772431,13.5980645954749,0.948668532212513,404.036372386216
Brazil,State,2022-08-01,lognormal,cum_deaths,NA,NA,NA,599.902168329214,649.902168329214,9.55689772779808,1.06118966960172,297.951084164607
Brazil,State,2022-08-01,weibull,cum_cases,1299030.215831,NA,1.08604051449199,815.934963921466,818.526637653474,NA,NA,NA
Brazil,State,2022-08-15,burr,cum_cases,1403362.54216935,374.135151561935,0.00541772275727798,812.960894186624,816.848404784637,NA,NA,NA
Brazil,State,2022-08-15,burr,cum_deaths,27494.0863623935,30.7049823416231,0.0674768581159953,603.480471736838,607.367982334851,NA,NA,NA
Brazil,State,2022-08-15,gamma,cum_cases,1265860.74074148,NA,1.26775915190819,815.885254532687,818.476928264696,NA,NA,NA
Brazil,State,2022-08-15,gamma,cum_deaths,25242.8518518519,NA,1.00182361318598,605.360050425146,607.951724157155,NA,NA,NA
Brazil,State,2022-08-15,lognormal,cum_cases,NA,NA,NA,812.570802925566,862.570802925566,13.6076137729462,0.948361430429863,404.285401462783
Brazil,State,2022-08-15,lognormal,cum_deaths,NA,NA,NA,600.121876631692,650.121876631692,9.56025667478505,1.06194118337602,298.060938315846
Brazil,State,2022-08-15,weibull,cum_cases,1311425.68758918,NA,1.08609895768905,816.446167924786,819.037841656795,NA,NA,NA
Brazil,State,2022-09-01,burr,cum_cases,1405612.12010203,120.471997056502,0.0166298954338787,814.327293520853,818.214804118866,NA,NA,NA
Brazil,State,2022-09-01,burr,cum_deaths,27043.7134703579,130.815353445287,0.0152784769701811,601.467217621136,605.354728219149,NA,NA,NA
Brazil,State,2022-09-01,gamma,cum_cases,1275728.66666744,NA,1.26536637189241,816.317876193979,818.909549925988,NA,NA,NA
Brazil,State,2022-09-01,gamma,cum_deaths,25338.7777777778,NA,1.00089397095973,605.564911970363,608.156585702371,NA,NA,NA
Brazil,State,2022-09-01,lognormal,cum_cases,NA,NA,NA,812.99511385496,862.99511385496,13.6144582688004,0.949324715022105,404.49755692748
Brazil,State,2022-09-01,lognormal,cum_deaths,NA,NA,NA,600.34015056537,650.34015056537,9.56345063073901,1.06284083537175,298.170075282685
Brazil,State,2022-09-01,weibull,cum_cases,1321103.73188506,NA,1.08491884973407,816.873719723607,819.465393455615,NA,NA,NA
Brazil,State,2022-09-15,burr,cum_cases,1418076.66134893,303.47252302115,0.00666985815393935,813.654976724381,817.542487322394,NA,NA,NA
Brazil,State,2022-09-15,burr,cum_deaths,26758.8262958229,115.130191349304,0.0169723087452479,602.293413417252,606.180924015265,NA,NA,NA
Brazil,State,2022-09-15,gamma,cum_cases,1280327.14814895,NA,1.26397514834779,816.519877629269,819.111551361277,NA,NA,NA
Brazil,State,2022-09-15,gamma,cum_deaths,25377.8888888889,NA,1.00040051009855,605.648209324297,608.239883056306,NA,NA,NA
Brazil,State,2022-09-15,lognormal,cum_cases,NA,NA,NA,813.197974281278,863.197974281278,13.6175146771533,0.949987653553601,404.598987140639
Brazil,State,2022-09-15,lognormal,cum_deaths,NA,NA,NA,600.427357206446,650.427357206446,9.56467480673982,1.06325565469255,298.213678603223
Brazil,State,2022-09-15,weibull,cum_cases,1325551.96745146,NA,1.08424742632189,817.072650581358,819.664324313367,NA,NA,NA
Brazil,State,2022-10-01,burr,cum_cases,1426061.95284312,431.587135718123,0.00471472799005114,813.544563094879,817.432073692892,NA,NA,NA
Brazil,State,2022-10-01,burr,cum_deaths,26840.1535710939,132.923512926926,0.0147442640231301,602.141430909176,606.028941507189,NA,NA,NA
Brazil,State,2022-10-01,gamma,cum_cases,1284389.2592601,NA,1.26184705773231,816.702673480023,819.294347212032,NA,NA,NA
Brazil,State,2022-10-01,gamma,cum_deaths,25416.8148148148,NA,0.999638497526661,605.730974389643,608.322648121651,NA,NA,NA
Brazil,State,2022-10-01,lognormal,cum_cases,NA,NA,NA,813.378206314578,863.378206314578,13.6198577302908,0.950936847485751,404.689103157289
Brazil,State,2022-10-01,lognormal,cum_deaths,NA,NA,NA,600.505902804575,650.505902804575,9.5657167933731,1.06369539851729,298.252951402288
Brazil,State,2022-10-01,weibull,cum_cases,1329268.61718223,NA,1.08320569402293,817.250842040063,819.842515772072,NA,NA,NA
Brazil,State,2022-10-15,burr,cum_cases,1428728.22055139,406.101991345693,0.00500976711071506,813.684696912242,817.572207510255,NA,NA,NA
Brazil,State,2022-10-15,burr,cum_deaths,27148.4418343396,130.333337610981,0.0153271853056961,601.69384630639,605.581356904403,NA,NA,NA
Brazil,State,2022-10-15,gamma,cum_cases,1286988.07407494,NA,1.26064878627727,816.818413637877,819.410087369886,NA,NA,NA
Brazil,State,2022-10-15,gamma,cum_deaths,25450.1111111111,NA,0.998708004918561,605.801641821096,608.393315553104,NA,NA,NA
Brazil,State,2022-10-15,lognormal,cum_cases,NA,NA,NA,813.492560928468,863.492560928468,13.6214109855256,0.951470464845986,404.746280464234
Brazil,State,2022-10-15,lognormal,cum_deaths,NA,NA,NA,600.565628541202,650.565628541202,9.56643124904007,1.06411898755725,298.282814270601
Brazil,State,2022-10-15,weibull,cum_cases,1331678.52377949,NA,1.08261153841487,817.364025691204,819.955699423212,NA,NA,NA
Brazil,State,2022-11-01,burr,cum_cases,1432331.10779665,429.106981678711,0.00474183123850057,813.800170128113,817.687680726126,NA,NA,NA
Brazil,State,2022-11-01,burr,cum_deaths,27052.9935208954,141.780521269858,0.0139577934185755,601.865016023335,605.752526621348,NA,NA,NA
Brazil,State,2022-11-01,gamma,cum_cases,1290260.55555645,NA,1.25938716209475,816.962465497828,819.554139229836,NA,NA,NA
Brazil,State,2022-11-01,gamma,cum_deaths,25489.5925925926,NA,0.99791757058871,605.885302026094,608.476975758103,NA,NA,NA
Brazil,State,2022-11-01,lognormal,cum_cases,NA,NA,NA,813.637813959204,863.637813959204,13.6234565613033,0.952082286666223,404.818906979602
Brazil,State,2022-11-01,lognormal,cum_deaths,NA,NA,NA,600.653466852938,650.653466852938,9.56746351688387,1.06474651580936,298.326733426469
Brazil,State,2022-11-01,weibull,cum_cases,1334780.18803477,NA,1.08201433721273,817.50520009228,820.096873824289,NA,NA,NA
Brazil,State,2022-11-15,burr,cum_cases,1424648.35116843,98.3058083368905,0.020382023105636,815.260517692878,819.148028290891,NA,NA,NA
Brazil,State,2022-11-15,burr,cum_deaths,26922.6744412663,131.195466259654,0.014932782728849,602.342601863128,606.230112461142,NA,NA,NA
Brazil,State,2022-11-15,gamma,cum_cases,1293449.14814904,NA,1.25844034787521,817.100929391431,819.69260312344,NA,NA,NA
Brazil,State,2022-11-15,gamma,cum_deaths,25507.4814814814,NA,0.997411693743432,605.923145199011,608.51481893102,NA,NA,NA
Brazil,State,2022-11-15,lognormal,cum_cases,NA,NA,NA,813.777068743386,863.777068743386,13.6255558350919,0.952541445275357,404.888534371693
Brazil,State,2022-11-15,lognormal,cum_deaths,NA,NA,NA,600.684570488997,650.684570488997,9.56783740613801,1.06496201796832,298.342285244498
Brazil,State,2022-11-15,weibull,cum_cases,1337895.0430956,NA,1.08163964217444,817.641075768647,820.232749500656,NA,NA,NA
Brazil,State,2022-12-01,burr,cum_cases,1449457.97974424,306.230916755299,0.00662390628851323,814.654789802252,818.542300400265,NA,NA,NA
Brazil,State,2022-12-01,burr,cum_deaths,27086.6027114511,64.0207514671212,0.0308379305899159,603.165731483075,607.053242081088,NA,NA,NA
Brazil,State,2022-12-01,gamma,cum_cases,1307486.55555635,NA,1.26089759387085,817.670353677603,820.262027409612,NA,NA,NA
Brazil,State,2022-12-01,gamma,cum_deaths,25553.5185185186,NA,0.996617932108312,606.02043589057,608.612109622579,NA,NA,NA
Brazil,State,2022-12-01,lognormal,cum_cases,NA,NA,NA,814.339535485782,864.339535485782,13.637311703986,0.951266228990998,405.169767742891
Brazil,State,2022-12-01,lognormal,cum_deaths,NA,NA,NA,600.77803711209,650.77803711209,9.56912525980724,1.06543369048591,298.389018556045
Brazil,State,2022-12-01,weibull,cum_cases,1353115.37784519,NA,1.08313290724892,818.21416180082,820.805835532828,NA,NA,NA
Brazil,State,2022-12-15,burr,cum_cases,1473862.06266382,425.461571396781,0.00479027923259476,815.172649134964,819.060159732977,NA,NA,NA
Brazil,State,2022-12-15,burr,cum_deaths,27163.0968162208,62.5882607445295,0.031565997326852,603.330987836676,607.218498434689,NA,NA,NA
Brazil,State,2022-12-15,gamma,cum_cases,1326290.0740748,NA,1.25930290485115,818.450165096282,821.04183882829,NA,NA,NA
Brazil,State,2022-12-15,gamma,cum_deaths,25616.7407407407,NA,0.996331491457781,606.15383740463,608.745511136638,NA,NA,NA
Brazil,State,2022-12-15,lognormal,cum_cases,NA,NA,NA,815.174629324086,865.174629324086,13.6509673019694,0.95298862990708,405.587314662043
Brazil,State,2022-12-15,lognormal,cum_deaths,NA,NA,NA,600.910764000031,650.910764000031,9.57141005283399,1.06561582383993,298.455382000015
Brazil,State,2022-12-15,weibull,cum_cases,1372555.1306563,NA,1.08320794811541,818.985257597865,821.576931329874,NA,NA,NA
Brazil,State,2023-01-01,burr,cum_cases,1493470.98878422,391.810334312453,0.00519144249383746,816.017715515989,819.905226114002,NA,NA,NA
Brazil,State,2023-01-01,burr,cum_deaths,27427.1833492046,48.4539568710251,0.0412587032342168,603.873722860294,607.761233458307,NA,NA,NA
Brazil,State,2023-01-01,gamma,cum_cases,1345603.00000072,NA,1.25443712502879,819.257322874148,821.848996606157,NA,NA,NA
Brazil,State,2023-01-01,gamma,cum_deaths,25698.2592592593,NA,0.995778976761782,606.325328753883,608.917002485892,NA,NA,NA
Brazil,State,2023-01-01,lognormal,cum_cases,NA,NA,NA,815.996576158308,865.996576158308,13.6635122258136,0.955541034604601,405.998288079154
Brazil,State,2023-01-01,lognormal,cum_deaths,NA,NA,NA,601.086946499942,651.086946499942,9.5742270326008,1.06609124258726,298.543473249971
Brazil,State,2023-01-01,weibull,cum_cases,1391582.23690183,NA,1.0813269516194,819.778976404946,822.370650136955,NA,NA,NA
Brazil,State,2023-01-15,burr,cum_cases,1556779.19914061,21.9206396668829,0.0988106772336054,819.477081205321,823.364591803334,NA,NA,NA
Brazil,State,2023-01-15,burr,cum_deaths,27303.9279356167,62.0971227694984,0.0318102100314355,603.646597078937,607.53410767695,NA,NA,NA
Brazil,State,2023-01-15,gamma,cum_cases,1356596.25925999,NA,1.25105086234467,819.714973878945,822.306647610954,NA,NA,NA
Brazil,State,2023-01-15,gamma,cum_deaths,25753.4444444445,NA,0.995306610144995,606.441091542321,609.03276527433,NA,NA,NA
Brazil,State,2023-01-15,lognormal,cum_cases,NA,NA,NA,816.449914824265,866.449914824265,13.6703085014259,0.957069001012797,406.224957412133
Brazil,State,2023-01-15,lognormal,cum_deaths,NA,NA,NA,601.209510331614,651.209510331614,9.57606674651604,1.06655254443492,298.604755165807
Brazil,State,2023-01-15,weibull,cum_cases,1402177.71873658,NA,1.07979323971175,820.228609706169,822.820283438178,NA,NA,NA
Brazil,State,2023-02-01,burr,cum_cases,1538824.10721137,35.2923736251295,0.0593616218194196,819.33005580065,823.217566398663,NA,NA,NA
Brazil,State,2023-02-01,burr,cum_deaths,27389.8966901,141.355644260832,0.0139978566487597,602.54928483536,606.436795433373,NA,NA,NA
Brazil,State,2023-02-01,gamma,cum_cases,1364368.25926003,NA,1.2489393673065,820.034785233061,822.626458965069,NA,NA,NA
Brazil,State,2023-02-01,gamma,cum_deaths,25822.2222222223,NA,0.993836164970778,606.584831696854,609.176505428863,NA,NA,NA
Brazil,State,2023-02-01,lognormal,cum_cases,NA,NA,NA,816.764621922258,866.764621922258,13.675182313622,0.957983519559221,406.382310961129
Brazil,State,2023-02-01,lognormal,cum_deaths,NA,NA,NA,601.337618205032,651.337618205032,9.57777353552657,1.0672610594725,298.668809102516
Brazil,State,2023-02-01,weibull,cum_cases,1409660.79320416,NA,1.0786942473493,820.544216139051,823.13588987106,NA,NA,NA
Europe,Country,2020-04-16,burr,cum_cases,25595.4033879169,39.4748120133997,0.0491232581919068,644.743141464144,648.845028954103,NA,NA,NA
Europe,Country,2020-04-16,burr,cum_deaths,2715.91856289045,54.012231625538,0.0428038738845229,500.020921408156,504.122808898115,NA,NA,NA
Europe,Country,2020-04-16,gamma,cum_cases,27992.448275862,NA,0.388353111124473,629.299622310504,632.034213970477,NA,NA,NA
Europe,Country,2020-04-16,gamma,cum_deaths,2855.86206896552,NA,0.258362803972223,455.838451117984,458.573042777957,NA,NA,NA
Europe,Country,2020-04-16,lognormal,cum_cases,NA,NA,NA,619.024583680927,673.024583680927,8.53715560883576,1.91127879315108,307.512291840464
Europe,Country,2020-04-16,lognormal,cum_deaths,NA,NA,NA,446.025112609451,500.025112609451,5.22250519720716,2.66359820838714,221.012556304726
Europe,Country,2020-04-16,weibull,cum_cases,13586.0579454842,NA,0.523289216074932,624.449798837364,627.184390497337,NA,NA,NA
Europe,Country,2020-05-01,burr,cum_cases,32189.3616877804,94.4917179612645,0.0217655603197766,652.570657639436,656.672545129395,NA,NA,NA
Europe,Country,2020-05-01,burr,cum_deaths,3599.17139629167,8.38056073973497,0.247126056187798,537.479830225152,541.581717715111,NA,NA,NA
Europe,Country,2020-05-01,gamma,cum_cases,33677.7931034483,NA,0.400019527446992,642.045687181891,644.780278841864,NA,NA,NA
Europe,Country,2020-05-01,gamma,cum_deaths,3783.79310344828,NA,0.272472248081231,479.139835423153,481.874427083126,NA,NA,NA
Europe,Country,2020-05-01,lognormal,cum_cases,NA,NA,NA,633.521408529911,687.521408529911,8.77958992627579,1.92569424937187,314.760704264956
Europe,Country,2020-05-01,lognormal,cum_deaths,NA,NA,NA,471.400253940801,525.400253940801,5.66772255990058,2.64312349793094,233.7001269704
Europe,Country,2020-05-01,weibull,cum_cases,17271.5287921954,NA,0.532745043155962,637.935963528959,640.670555188932,NA,NA,NA
Europe,Country,2020-05-15,burr,cum_cases,34338.2719699843,62.1027256048627,0.0314578643176431,660.944492608392,665.046380098352,NA,NA,NA
Europe,Country,2020-05-15,burr,cum_deaths,3491.7056282694102,21.6047744729061,0.079256700041748,541.550054052896,545.651941542855,NA,NA,NA
Europe,Country,2020-05-15,gamma,cum_cases,36591.4827586206,NA,0.405861659339633,647.809254389962,650.543846049935,NA,NA,NA
Europe,Country,2020-05-15,gamma,cum_deaths,4226.8275862069,NA,0.278109156976025,488.103938399938,490.838530059911,NA,NA,NA
Europe,Country,2020-05-15,lognormal,cum_cases,NA,NA,NA,640.319014805657,694.319014805657,8.89003041444269,1.93876037496159,318.159507402828
Europe,Country,2020-05-15,lognormal,cum_deaths,NA,NA,NA,481.146820996387,535.146820996387,5.83892436682501,2.63479264652857,238.573410498193
Europe,Country,2020-05-15,weibull,cum_cases,19306.1042844737,NA,0.537410089436189,644.128138494485,646.862730154458,NA,NA,NA
Europe,Country,2020-06-01,burr,cum_cases,36158.5485290472,50.7309432187724,0.0371886795839407,667.093541216789,671.195428706748,NA,NA,NA
Europe,Country,2020-06-01,burr,cum_deaths,3700.93350110821,21.9457808689248,0.0779041775986726,544.928330847264,549.030218337223,NA,NA,NA
Europe,Country,2020-06-01,gamma,cum_cases,38993.6206896551,NA,0.410484744868942,652.222233482664,654.956825142637,NA,NA,NA
Europe,Country,2020-06-01,gamma,cum_deaths,4463.13793103449,NA,0.282678348792262,493.225723066808,495.960314726781,NA,NA,NA
Europe,Country,2020-06-01,lognormal,cum_cases,NA,NA,NA,645.539942123897,699.539942123897,8.97473996114766,1.94907944494687,320.769971061948
Europe,Country,2020-06-01,lognormal,cum_deaths,NA,NA,NA,486.628679870026,540.628679870026,5.94043961220155,2.61640735204176,241.314339935013
Europe,Country,2020-06-01,weibull,cum_cases,21033.1700230089,NA,0.541076328096073,648.884039561868,651.618631221841,NA,NA,NA
Europe,Country,2020-06-15,burr,cum_cases,37835.141583478,52.622260115098,0.0354377622081492,670.705597126601,674.80748461656,NA,NA,NA
Europe,Country,2020-06-15,burr,cum_deaths,4368.3903951639,10.3919875069336,0.199780376828275,546.770048480572,550.871935970531,NA,NA,NA
Europe,Country,2020-06-15,gamma,cum_cases,40800.4137931033,NA,0.414172143474826,655.411108288083,658.145699948056,NA,NA,NA
Europe,Country,2020-06-15,gamma,cum_deaths,4577.8275862069,NA,0.284544625585507,495.477484995674,498.212076655647,NA,NA,NA
Europe,Country,2020-06-15,lognormal,cum_cases,NA,NA,NA,649.46479690119,703.46479690119,9.03651696442015,1.96059947979078,322.732398450595
Europe,Country,2020-06-15,lognormal,cum_deaths,NA,NA,NA,489.243179123378,543.243179123378,5.98459195190831,2.61884101323262,242.621589561689
Europe,Country,2020-06-15,weibull,cum_cases,22419.9281037215,NA,0.543909267426387,652.39191592366706,655.12650758364,NA,NA,NA
Europe,Country,2020-07-01,burr,cum_cases,40917.8323580883,74.103435743773,0.025883238905748,672.628415748142,676.730303238101,NA,NA,NA
Europe,Country,2020-07-01,burr,cum_deaths,3992.77533140516,29.7567340466265,0.0600722464091197,544.755831741728,548.857719231688,NA,NA,NA
Europe,Country,2020-07-01,gamma,cum_cases,43154.5517241378,NA,0.4203309261595,659.571452648187,662.30604430816,NA,NA,NA
Europe,Country,2020-07-01,gamma,cum_deaths,4657.55172413793,NA,0.286813592952131,497.409943374989,500.144535034962,NA,NA,NA
Europe,Country,2020-07-01,lognormal,cum_cases,NA,NA,NA,654.511722196564,708.511722196564,9.11943615227726,1.96863846285364,325.255861098282
Europe,Country,2020-07-01,lognormal,cum_deaths,NA,NA,NA,491.623470896172,545.623470896172,6.02432729309534,2.6222483513623,243.811735448086
Europe,Country,2020-07-01,weibull,cum_cases,24325.7542290268,NA,0.54913585519283,656.901500752035,659.636092412008,NA,NA,NA
Europe,Country,2020-07-15,burr,cum_cases,43265.6097977468,83.570590110917,0.0230710646277607,675.35281522205,679.45470271201,NA,NA,NA
Europe,Country,2020-07-15,burr,cum_deaths,4046.06402882091,30.5782361947608,0.0584541136333163,545.456337547113,549.558225037073,NA,NA,NA
Europe,Country,2020-07-15,gamma,cum_cases,45259.4827586207,NA,0.428724772225375,663.509069712536,666.243661372509,NA,NA,NA
Europe,Country,2020-07-15,gamma,cum_deaths,4706.72413793103,NA,0.288602641989981,498.74002541237,501.474617072343,NA,NA,NA
Europe,Country,2020-07-15,lognormal,cum_cases,NA,NA,NA,659.151542284321,713.151542284321,9.20227744078257,1.96305261306311,327.575771142161
Europe,Country,2020-07-15,lognormal,cum_deaths,NA,NA,NA,493.325149186869,547.325149186869,6.05228607245659,2.62588579701868,244.662574593434
Europe,Country,2020-07-15,weibull,cum_cases,26214.3597559132,NA,0.556857560632168,661.074467070015,663.809058729988,NA,NA,NA
Europe,Country,2020-08-01,burr,cum_cases,48370.1901590778,130.812581356293,0.0150226002146327,680.049827020402,684.151714510361,NA,NA,NA
Europe,Country,2020-08-01,burr,cum_deaths,4537.3661130544,14.6749124815569,0.142625724023772,545.689268700107,549.791156190066,NA,NA,NA
Europe,Country,2020-08-01,gamma,cum_cases,49835.1034482759,NA,0.435952624597699,670.054344140634,672.788935800607,NA,NA,NA
Europe,Country,2020-08-01,gamma,cum_deaths,4758.34482758621,NA,0.291765025179707,500.619402880514,503.353994540487,NA,NA,NA
Europe,Country,2020-08-01,lognormal,cum_cases,NA,NA,NA,666.367572419832,720.367572419832,9.32772293395397,1.96102855851001,331.183786209916
Europe,Country,2020-08-01,lognormal,cum_deaths,NA,NA,NA,495.698791959569,549.698791959569,6.09347565811945,2.62518835601159,245.849395979784
Europe,Country,2020-08-01,weibull,cum_cases,29546.3895437411,NA,0.56348805864632,667.847322963412,670.581914623385,NA,NA,NA
Europe,Country,2020-08-15,burr,cum_cases,55493.5685030237,25.958266146852502,0.0771977643935691,691.173848241813,695.275735731772,NA,NA,NA
Europe,Country,2020-08-15,burr,cum_deaths,4609.73560804478,13.2574213620919,0.156349411433609,548.108954814135,552.210842304094,NA,NA,NA
Europe,Country,2020-08-15,gamma,cum_cases,56194.0344827585,NA,0.438423644602683,677.336980174066,680.071571834039,NA,NA,NA
Europe,Country,2020-08-15,gamma,cum_deaths,4825.31034482759,NA,0.294508474002579,502.483745104793,505.218336764766,NA,NA,NA
Europe,Country,2020-08-15,lognormal,cum_cases,NA,NA,NA,673.716422667556,727.716422667556,9.45753895835459,1.95493909686933,334.858211333778
Europe,Country,2020-08-15,lognormal,cum_deaths,NA,NA,NA,498.003993847759,552.003993847759,6.13315048242756,2.62535995028999,247.001996923879
Europe,Country,2020-08-15,weibull,cum_cases,33489.8761298519,NA,0.566010828677113,675.110898372888,677.845490032861,NA,NA,NA
Europe,Country,2020-09-01,burr,cum_cases,67059.2830355894,56.0659961713142,0.0368951091079477,696.735298150349,700.837185640308,NA,NA,NA
Europe,Country,2020-09-01,burr,cum_deaths,4280.19670398752,31.782501129782,0.0565178691852153,548.209263420159,552.311150910119,NA,NA,NA
Europe,Country,2020-09-01,gamma,cum_cases,67687.5172413798,NA,0.434241352230659,687.589992896126,690.324584556099,NA,NA,NA
Europe,Country,2020-09-01,gamma,cum_deaths,4917.06896551724,NA,0.298137990335669,504.932183299932,507.666774959905,NA,NA,NA
Europe,Country,2020-09-01,lognormal,cum_cases,NA,NA,NA,683.435262728375,737.435262728375,9.62710429712313,1.95103617220489,339.717631364187
Europe,Country,2020-09-01,lognormal,cum_deaths,NA,NA,NA,500.722902850846,554.722902850846,6.18521037229637,2.61179660824249,248.361451425423
Europe,Country,2020-09-01,weibull,cum_cases,39622.0043273898,NA,0.563238242813184,685.029439200555,687.764030860528,NA,NA,NA
Europe,Country,2020-09-15,burr,cum_cases,79583.2916170275,149.719200424445,0.0135285820364153,706.285662048514,710.387549538473,NA,NA,NA
Europe,Country,2020-09-15,burr,cum_deaths,4803.56639892466,13.8816559202867,0.148473262273649,550.543067970656,554.644955460615,NA,NA,NA
Europe,Country,2020-09-15,gamma,cum_cases,81533.4137931032,NA,0.433729797473266,698.317298519466,701.051890179438,NA,NA,NA
Europe,Country,2020-09-15,gamma,cum_deaths,5022.75862068963,NA,0.301542112054188,507.39911804728,510.133709707253,NA,NA,NA
Europe,Country,2020-09-15,lognormal,cum_cases,NA,NA,NA,694.445284749547,748.445284749547,9.81116618329119,1.96231214427128,345.222642374773
Europe,Country,2020-09-15,lognormal,cum_deaths,NA,NA,NA,503.395854011551,557.395854011551,6.2368507631869,2.59732913850858,249.697927005775
Europe,Country,2020-09-15,weibull,cum_cases,47581.3173379811,NA,0.564015155739556,695.635478471113,698.370070131086,NA,NA,NA
Europe,Country,2020-10-01,burr,cum_cases,100984.233099824,144.4043257219,0.0139392978696604,720.648173193614,724.750060683574,NA,NA,NA
Europe,Country,2020-10-01,burr,cum_deaths,4694.31882164313,47.000240340586,0.0400911965449249,548.900969333659,553.002856823618,NA,NA,NA
Europe,Country,2020-10-01,gamma,cum_cases,103393.068965517,NA,0.441527875573715,713.092416250383,715.827007910356,NA,NA,NA
Europe,Country,2020-10-01,gamma,cum_deaths,5216.86206896552,NA,0.309163782673743,512.232940471462,514.967532131435,NA,NA,NA
Europe,Country,2020-10-01,lognormal,cum_cases,NA,NA,NA,710.146270648649,764.146270648649,10.0793094420407,1.96735022617587,353.073135324324
Europe,Country,2020-10-01,lognormal,cum_deaths,NA,NA,NA,508.569999965547,562.569999965547,6.34015661395476,2.56097629362967,252.284999982774
Europe,Country,2020-10-01,weibull,cum_cases,61770.4961280452,NA,0.571762553578639,710.590071913731,713.324663573704,NA,NA,NA
Europe,Country,2020-10-15,burr,cum_cases,136715.35048161,268.237011918699,0.00763884699247472,737.055803465278,741.157690955238,NA,NA,NA
Europe,Country,2020-10-15,burr,cum_deaths,5266.07950455439,21.2763648396353,0.097438118779412,552.70057204196,556.80245953192,NA,NA,NA
Europe,Country,2020-10-15,gamma,cum_cases,137205.517241379,NA,0.45650170688086,731.280104754515,734.014696414488,NA,NA,NA
Europe,Country,2020-10-15,gamma,cum_deaths,5482.65517241378,NA,0.317599860072661,517.840469180298,520.575060840271,NA,NA,NA
Europe,Country,2020-10-15,lognormal,cum_cases,NA,NA,NA,729.064012759893,783.064012759893,10.417846643987,1.94315978211891,362.532006379946
Europe,Country,2020-10-15,lognormal,cum_deaths,NA,NA,NA,515.177321243313,569.177321243313,6.45828034977322,2.55023185902887,255.588660621657
Europe,Country,2020-10-15,weibull,cum_cases,85551.9695981519,NA,0.584318364056784,729.222534942704,731.957126602677,NA,NA,NA
