region,subregion,date,hurst_value,hurst_sd,information,window_flag,length,hurst_excess_fit,hurst_excess_lower,hurst_excess_upper
Kentucky,County,2020-10-08,0.7100133562905744,0.12804034078134954,cases,no_fixed,197,0.008481076032865964,0.00817519356146039,0.008786958504271537
Kentucky,County,2020-10-13,0.6825022345200077,0.13045675369833912,cases,no_fixed,202,0.008255111966413264,0.007956719618606415,0.008553504314220113
Kentucky,County,2020-10-16,0.6224253764040462,0.13150979295169793,cases,no_fixed,205,0.008122249914283897,0.007828278322661857,0.008416221505905937
Kentucky,County,2020-10-29,0.6723189658311839,0.1067481775281344,cases,no_fixed,218,0.007568501504951697,0.007293088428480399,0.007843914581422994
Kentucky,County,2020-11-06,0.6658649058023924,0.10484310408744371,cases,no_fixed,226,0.007244198357032827,0.006979754163396643,0.0075086425506690115
Kentucky,County,2020-11-11,0.6135814629785796,0.09560572926926944,cases,no_fixed,231,0.007047389238437951,0.006789637787972859,0.007305140688903042
Kentucky,County,2020-11-14,0.6080439500107824,0.09444209516648484,cases,no_fixed,234,0.00693137415700984,0.006677580722413939,0.00718516759160574
Kentucky,County,2020-11-27,0.604783323985507,0.1013044552090796,cases,no_fixed,247,0.006445541960436452,0.006208426381985103,0.0066826575388878005
Kentucky,County,2020-12-05,0.6453008313080066,0.09465234293519557,cases,no_fixed,255,0.006159338877200882,0.005932126115676183,0.00638655163872558
Kentucky,County,2020-12-10,0.6386523648118044,0.09126391203575951,cases,no_fixed,260,0.005985065856120131,0.005763911380661852,0.00620622033157841
Kentucky,County,2020-12-13,0.6027725355341322,0.10331968964627382,cases,no_fixed,263,0.005882131794609946,0.005664565712119473,0.0060996978771004195
Kentucky,County,2020-12-26,0.652045224636075,0.11366604009902759,cases,no_fixed,276,0.0054494748908144874,0.005247073587757382,0.0056518761938715925
Kentucky,County,2021-01-03,0.6475677395650961,0.10879661707394818,cases,no_fixed,284,0.005193415630468823,0.005000051666534468,0.005386779594403177
Kentucky,County,2021-01-08,0.6275243078901217,0.16490662507958898,cases,no_fixed,289,0.0050370799383443465,0.004849256497127721,0.005224903379560972
Kentucky,County,2021-01-11,0.6068373467409407,0.16604646422089023,cases,no_fixed,292,0.004944594419160064,0.004760056805959892,0.0051291320323602375
Kentucky,County,2021-01-24,0.6172247165519654,0.16587506185698156,cases,no_fixed,305,0.004554692890067047,0.004384074359060545,0.004725311421073548
Kentucky,County,2021-02-01,0.9492446208172306,0.1419925404384094,cases,no_fixed,313,0.004323073144649858,0.004160774248716342,0.004485372040583374
Kentucky,County,2021-02-06,1.039776363804298,0.1427467831038821,cases,no_fixed,318,0.004181350644919979,0.004024161108952851,0.0043385401808871075
Kentucky,County,2021-02-09,1.039320427312793,0.1425954366762321,cases,no_fixed,321,0.004097401656754984,0.003943245364370877,0.004251557949139091
Kentucky,County,2021-02-22,1.08527974263446,0.13341630533530854,cases,no_fixed,334,0.0037426193658912643,0.0036013373577419923,0.0038839013740405368
Kentucky,County,2021-03-02,1.0955230963085947,0.1194283105612995,cases,no_fixed,342,0.003531210899655801,0.0033976429985561043,0.003664778800755498
Kentucky,County,2021-03-07,1.0796878782365391,0.11998629404335565,cases,no_fixed,347,0.00340162129352517,0.003272797721284698,0.003530444865765642
Kentucky,County,2021-03-10,1.0474812719641948,0.12500623673827257,cases,no_fixed,350,0.003324776600762691,0.003198771989674804,0.003450781211850578
Kentucky,County,2021-03-23,0.9549073887515269,0.12065897265393047,cases,no_fixed,363,0.0029993514691626366,0.0028853313241807965,0.003113371614144477
Kentucky,County,2021-03-31,0.9757952734109798,0.110692122526618,cases,no_fixed,371,0.002804933740382154,0.0026981094447642946,0.0029117580360000133
Kentucky,County,2021-04-01,0.9758922289737099,0.11067354907140753,cases,no_fixed,372,0.0027809320475723487,0.0026749979787881687,0.0028868661163565287
Kentucky,County,2021-04-05,0.9322549461176923,0.10638643636497778,cases,no_fixed,376,0.002685577500899816,0.002583184206536846,0.0027879707952627865
Kentucky,County,2021-04-08,0.9263763527535479,0.10609057708772972,cases,no_fixed,379,0.0026147366660622673,0.002514978084000816,0.0027144952481237185
Kentucky,County,2021-04-21,1.0205882873661436,0.07275685053687415,cases,no_fixed,392,0.0023142143374224045,0.0022256726021844483,0.0024027560726603606
Kentucky,County,2021-04-29,1.0160758245150954,0.08473414868926887,cases,no_fixed,400,0.0021342781528257415,0.002052483309794408,0.002216072995857075
Kentucky,County,2021-05-04,1.146010845202688,0.07078744118071924,cases,no_fixed,405,0.0020236685072024807,0.0019460325662771167,0.0021013044481278447
Kentucky,County,2021-05-07,1.165951421214645,0.07616608734984433,cases,no_fixed,408,0.001957967850090725,0.001882806380944723,0.002033129319236727
Kentucky,County,2021-05-20,1.2066910791549068,0.07754552928622566,cases,no_fixed,421,0.0016788341607275603,0.0016142200635121725,0.0017434482579429481
Kentucky,County,2021-05-28,1.233897171295396,0.0692152728514706,cases,no_fixed,429,0.0015113867503434575,0.0014531265838179273,0.0015696469168689877
Kentucky,County,2021-06-02,1.2322160719132618,0.06866334501240541,cases,no_fixed,434,0.0014083382908529618,0.0013539983590313146,0.001462678222674609
Kentucky,County,2021-06-05,1.2470976668308094,0.0703303175562731,cases,no_fixed,437,0.0013470875844976415,0.0012950813934779779,0.001399093775517305
Kentucky,County,2021-06-18,1.2534507519395415,0.06880963828688982,cases,no_fixed,450,0.001086521609278912,0.001044473392352196,0.001128569826205628
Kentucky,County,2021-06-26,1.247505487351007,0.06986909618731775,cases,no_fixed,458,9.29954151595358e-4,8.939128292824721e-4,9.659954739082439e-4
Kentucky,County,2021-07-01,1.2520987327341093,0.06769503461523249,cases,no_fixed,463,8.33506625908198e-4,8.011743747380971e-4,8.658388770782988e-4
Kentucky,County,2021-07-04,1.252298550760829,0.06763849267664399,cases,no_fixed,466,7.761456125366939e-4,7.460224510126991e-4,8.062687740606887e-4
Kentucky,County,2021-07-17,1.3364649339223693,0.06283386949668865,cases,no_fixed,479,5.318487546522865e-4,5.111604016900309e-4,5.525371076145421e-4
Kentucky,County,2021-07-25,1.3500269674697776,0.0593457726267168,cases,no_fixed,487,3.848437965057183e-4,3.6985345955563493e-4,3.998341334558017e-4
Kentucky,County,2021-07-30,1.3455888482480174,0.05990411000876594,cases,no_fixed,492,2.9420854164663446e-4,2.82739025470325e-4,3.056780578229439e-4
Kentucky,County,2021-08-02,1.3456447959315563,0.059793138022595706,cases,no_fixed,495,2.4027626356804e-4,2.3090460343037016e-4,2.496479237057098e-4
Kentucky,County,2021-08-15,1.3425501069810508,0.06288840451780105,cases,no_fixed,508,1.0350927918012509e-5,9.94634813497571e-6,1.0755507701049309e-5
Kentucky,County,2021-08-23,1.3362167697189755,0.06289406618604279,cases,no_fixed,516,-1.2818389393842722e-4,-1.231672708154502e-4,-1.3320051706140423e-4
Kentucky,County,2021-08-28,1.3358319392440885,0.062490650073454945,cases,no_fixed,521,-2.136624917234986e-4,-2.0529399758514662e-4,-2.2203098586185058e-4
Kentucky,County,2021-08-31,1.3476356470036033,0.05677779918949521,cases,no_fixed,524,-2.6454982430851315e-4,-2.5418338957533673e-4,-2.7491625904168957e-4
Kentucky,County,2021-09-13,1.3738602548729801,0.05954942605787181,cases,no_fixed,537,-4.816882836817804e-4,-4.6277560566086555e-4,-5.006009617026953e-4
Kentucky,County,2021-09-21,1.3651125666462145,0.06209667481042711,cases,no_fixed,545,-6.126687006319242e-4,-5.885844148862592e-4,-6.367529863775893e-4
Kentucky,County,2021-09-26,1.3645392520167143,0.06054917052209232,cases,no_fixed,550,-6.935415074365014e-4,-6.66257883204221e-4,-7.208251316687819e-4
