region,subregion,date,lag,ccf,pacf_cases,pacf_deaths,days,pacf_cases_d1,pacf_cases_d2,pacf_deaths_d1,pacf_deaths_d2,pacf_cases_d1_sd,pacf_cases_d2_sd,pacf_deaths_d1_sd,pacf_deaths_d2_sd,minima,ma_days
Texas,County,2020-10-06,258,-0.05683336592913662,-0.045246804230215563,-0.040684648322156236,258,-0.01530568066842201,-0.0058015837423037245,-0.032310650584163866,-0.03670050726400796,0.08534524981926016,0.14333937970199162,0.059304317520780456,0.09978786873040704,10,17
USA,State,2020-02-27,5,0.1569710684931432,-0.18231759995532096,-0.06489023070220881,35,-0.27186469157177884,-0.018265090489017644,0.0010277843186549673,-0.19819340841211516,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,1,35
USA,State,2021-02-11,55,0.31138068903047755,-0.11343509069659172,0.024476309967673072,385,-0.3495912636750781,-0.5804441529454911,-0.06644315817471581,-0.3419996087296429,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,2,35
USA,State,2021-03-18,60,0.04089989443897717,-0.0816077713711568,-0.019524824130503958,420,-0.07722193686891163,-0.06855270229277478,-0.0026371221036152782,0.0035053272296297483,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,3,35
USA,State,2021-11-11,94,-0.11047115134266344,-0.08081187536232332,-0.10927011853158577,658,-0.11291338224338404,-0.1614184890382157,-0.06214199054794722,-0.009576717021019629,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,4,35
USA,State,2021-10-21,91,0.14578942540828385,-0.07846360512004509,0.03935767250842248,637,-0.0838408499347516,-0.06791838836499758,0.10365605890571213,0.19293583686918256,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,5,35
USA,State,2020-10-08,37,0.022522551342433906,-0.07843249720204166,-0.08509067170512816,259,-0.07711466443703666,-0.059651845571507364,-0.07436410389100079,-0.0759187161497768,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,6,35
USA,State,2021-12-09,98,-0.3089356699658355,-0.0688537664318595,0.021050199716684346,686,-0.05078197689387201,-0.036258900633565565,-0.0019149817245830286,-6.67484507540575e-4,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,7,35
USA,State,2020-12-24,48,0.2288603920425232,-0.06809530167965239,0.04644762815270994,336,-0.15372808674708957,-0.22473709999829217,-0.006048123787768325,-0.11668220434468578,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,8,35
USA,State,2020-04-02,10,0.021239329157860514,-0.0641761049291351,0.08971989476689106,70,-0.10396019532703725,-0.16127270208830569,0.016536286677402576,-0.19789474440439853,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,9,35
USA,State,2021-01-21,52,0.39024228168424435,-0.06387180829305635,0.07598771777469969,364,-0.0216217192959895,0.10788225107225399,0.11751642466808124,0.1825124562998834,0.5294712549887072,0.8288077784356802,0.3732083034660666,0.49846988385611934,10,35
Virginia,County,2020-02-08,17,0.016842520869363536,-0.12364497620961509,-0.07609683659434524,17,-0.051822795514347764,0.008627853504290767,-0.07468440376052445,-0.014474357366524672,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,1,9
Virginia,County,2020-02-02,11,-0.0011179797104265026,-0.11131870805669783,-0.08442676978077095,11,0.022810755951781614,0.0729677750628606,0.03195169848981093,0.17198241194346692,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,2,9
Virginia,County,2020-09-03,225,-0.016410166586041164,-0.08804495659402513,0.023664285397138864,225,-0.12131359587517379,-0.1589634059406045,0.03472673115770835,0.10964424388529403,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,3,9
Virginia,County,2020-01-31,9,0.01736114196498945,-0.08397244489740045,0.023652245183074096,9,0.007112231053523016,0.8647525539587234,0.07389047477902273,0.40043700418024614,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,4,9
Virginia,County,2021-01-28,372,0.007984963794699812,-0.08159487841600915,-0.05311604793356831,372,-0.06382952767759026,-0.060874862379864135,-0.0216424205486508,0.029292875048132883,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,5,9
Virginia,County,2021-01-22,366,0.041519188260967704,-0.07876647546199549,-0.023963768335652794,366,-0.10654272505620721,-0.11276438941429069,0.04475453247181556,0.08363912289274367,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,6,9
Virginia,County,2020-03-13,51,-0.058096449226024624,-0.07460189983254555,-0.04776010647469477,51,-0.09021403546014192,-0.12470311321636207,-0.0029511181519706817,0.06083733847773697,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,7,9
Virginia,County,2020-11-12,295,0.020806690993263058,-0.07213796262245128,0.02568672845076638,295,-0.055941672601891326,-0.057114091396591446,0.013556201351781523,-0.005434071149863816,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,8,9
Virginia,County,2020-02-07,16,0.017261565547873343,-0.07182218069526733,-0.0014124328338207992,16,-0.06045064901863853,-0.03073598789037202,-0.060210046393999773,0.08412201365305841,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,9,9
Virginia,County,2020-12-15,328,0.21057503172461928,-0.06646542784472405,0.05243681923459226,328,-0.09415910880889064,-0.11825916851463916,0.03963701828351834,0.05105824557474697,0.13301898108062488,0.22519181993606724,0.09733826040119495,0.1627127852023021,10,9
World,Country,2020-01-11,10,0.16327669302592449,-0.21708690894121935,-0.05506581007349415,10,0.08673404270821788,-0.2238417375308968,-0.021557542202404786,0.1086594365729074,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,1,10
World,Country,2020-02-21,51,0.1476643221209026,-0.09423262152576056,-0.023524739711920754,51,-0.01808950962556996,0.08956910594517563,-0.025158026907104968,0.024762592994394664,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,2,10
World,Country,2020-01-13,12,0.17148057962975466,-0.08272685556744536,-0.0818862828993762,12,-0.029899152558511617,-0.1941583584907972,-0.02497003560261824,-0.023119598379354428,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,3,10
World,Country,2020-07-15,196,0.2565119065878645,-0.07734534514040996,0.007637240152341367,196,-0.05388280564392865,-0.020247023193804142,0.013375882687471113,0.00884932331830263,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,4,10
World,Country,2020-02-11,41,0.1886671981215071,-0.07623514240689383,-0.014555790104220858,41,-0.06447604364477198,0.0020104326314670656,3.1521368316710617e-4,0.01244667648294905,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,5,10
World,Country,2020-03-16,75,0.13035275118864106,-0.07249045158085796,0.01318452764481698,75,-0.1276461177050345,-0.18517625134965796,0.019230049976246118,0.013311648666705174,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,6,10
World,Country,2022-01-18,748,-0.26221476372984465,-0.06924756961803002,0.020682489476191522,748,-0.07324376741792585,-0.09839830043833662,-0.009845709033636865,-0.009368636342757742,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,7,10
World,Country,2020-03-07,66,0.1156331647794482,-0.06603719838225455,-0.012091211796461313,66,-0.13896725628139842,-0.23556388942654116,0.003105493940698133,0.030611441336821185,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,8,10
World,Country,2020-04-04,94,0.1251409086906637,-0.062165421008561025,-3.738238793542469e-4,94,-0.06478189749131916,-0.07115835265822716,0.009838688751706697,0.030664054420549224,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,9,10
World,Country,2020-04-30,120,0.21996554894522163,-0.0596890517865161,-0.00167376341106096,120,-0.1259137026687965,-0.20204303368564452,-0.016808445991627334,-0.04174530258327334,0.1623924156350068,0.24802434409497587,0.07348805296329675,0.09461292167824739,10,10
