region,subregion,date,cases,deaths,ma_days,lag_days,ma_cases,ma_deaths
Kentucky,County,2020-06-21,118,2,10,36,201.14999999999998,4.250000000000001
Kentucky,County,2020-06-22,88,0,10,36,212,4.000000000000001
Kentucky,County,2020-06-23,315,11,10,36,212.25000000000003,3.8000000000000003
Kentucky,County,2020-06-24,222,1,10,36,198.45000000000002,3.8500000000000005
Kentucky,County,2020-06-25,255,8,10,36,196.55000000000004,3.9500000000000006
Kentucky,County,2020-06-26,254,7,10,36,206.55000000000004,4.3500000000000005
Kentucky,County,2020-06-27,307,1,10,36,219.00000000000003,5.000000000000001
Kentucky,County,2020-06-28,65,4,10,36,225.60000000000002,5.05
Kentucky,County,2020-06-29,114,2,10,36,213.60000000000002,4.65
Kentucky,County,2020-06-30,278,5,10,36,189.75000000000003,4.200000000000001
Kentucky,County,2020-07-01,217,7,10,36,203.15000000000003,3.8500000000000005
Kentucky,County,2020-07-02,238,8,10,36,232.40000000000003,4.300000000000001
Kentucky,County,2020-07-03,297,4,10,36,252.25000000000003,4.800000000000001
Kentucky,County,2020-07-04,0,0,10,36,279.45,5
Kentucky,County,2020-07-05,0,0,10,36,297.25,5.250000000000001
Kentucky,County,2020-07-06,777,8,10,36,316.25000000000006,5.15
Kentucky,County,2020-07-07,369,9,10,36,329.15,4.650000000000001
Kentucky,County,2020-07-08,400,6,10,36,328.65000000000003,4.4
Kentucky,County,2020-07-09,323,4,10,36,355.4,4.7
Kentucky,County,2020-07-10,425,8,10,36,406.59999999999997,5.5
Kentucky,County,2020-07-11,450,2,10,36,411.25000000000006,5.8500000000000005
Kentucky,County,2020-07-12,263,3,10,36,400.90000000000003,5.650000000000001
Kentucky,County,2020-07-13,262,4,10,36,417.3,5.75
Kentucky,County,2020-07-14,570,6,10,36,458.6,5.8500000000000005
Kentucky,County,2020-07-15,454,10,10,36,482.55000000000007,5.450000000000001
Kentucky,County,2020-07-16,416,5,10,36,483.75,5.05
Kentucky,County,2020-07-17,523,8,10,36,504.8,5.000000000000001
Kentucky,County,2020-07-18,574,9,10,36,533.1000000000001,5.150000000000001
Kentucky,County,2020-07-19,975,3,10,36,560.85,5.3500000000000005
Kentucky,County,2020-07-20,252,1,10,36,590.5500000000001,5.15
Kentucky,County,2020-07-21,647,1,10,36,604.6999999999999,4.8500000000000005
Kentucky,County,2020-07-22,487,3,10,36,598.75,4.850000000000001
Kentucky,County,2020-07-23,604,7,10,36,595.2,4.45
Kentucky,County,2020-07-24,783,7,10,36,574.85,4.6
Kentucky,County,2020-07-25,835,5,10,36,577.3000000000001,5.499999999999999
Kentucky,County,2020-07-26,318,4,10,36,603.7000000000002,5.95
Kentucky,County,2020-07-27,502,9,10,36,614.05,6.200000000000001
Kentucky,County,2020-07-28,524,0,10,36,611.1000000000001,6.050000000000001
Kentucky,County,2020-07-29,618,15,10,36,580.7,5.550000000000001
Kentucky,County,2020-07-30,658,7,10,36,550.2,5.4
Kentucky,County,2020-07-31,769,4,10,36,553.75,5.3500000000000005
Kentucky,County,2020-08-01,572,5,10,36,564.7,5.15
Kentucky,County,2020-08-02,460,2,10,36,565.8500000000001,5.450000000000001
Kentucky,County,2020-08-03,319,2,10,36,574.65,5.450000000000001
Kentucky,County,2020-08-04,689,7,10,36,570.9499999999999,4.800000000000001
Kentucky,County,2020-08-05,535,1,10,36,534.6999999999999,4.400000000000001
Kentucky,County,2020-08-06,504,8,10,36,508.25,4.45
Kentucky,County,2020-08-07,545,7,10,36,541.25,4.85
Kentucky,County,2020-08-08,773,8,10,36,596.8500000000001,5.3
Kentucky,County,2020-08-09,429,1,10,36,614.0500000000002,5.6
Kentucky,County,2020-08-10,273,2,10,36,615.35,5.9
Kentucky,County,2020-08-11,539,8,10,36,614.45,5.850000000000001
Kentucky,County,2020-08-12,1153,7,10,36,599.75,5.449999999999999
Kentucky,County,2020-08-13,738,6,10,36,582.75,5.55
Kentucky,County,2020-08-14,614,9,10,36,584.45,6.350000000000001
Kentucky,County,2020-08-15,636,5,10,36,615.25,7.5
Kentucky,County,2020-08-16,385,3,10,36,641.3000000000001,8.100000000000001
Kentucky,County,2020-08-17,370,4,10,36,629.35,8.15
Kentucky,County,2020-08-18,608,13,10,36,575.3000000000001,7.9
Kentucky,County,2020-08-19,628,12,10,36,549.0000000000001,7.8500000000000005
Kentucky,County,2020-08-20,690,14,10,36,561.4,8.3
Kentucky,County,2020-08-21,643,8,10,36,577.2,8.700000000000001
Kentucky,County,2020-08-22,810,8,10,36,610.05,9.1
Kentucky,County,2020-08-23,0,0,10,36,637.4,9.05
Kentucky,County,2020-08-24,826,14,10,36,655.35,8.35
Kentucky,County,2020-08-25,672,9,10,36,630.3,7.2
Kentucky,County,2020-08-26,665,7,10,36,604.8000000000001,6.750000000000001
Kentucky,County,2020-08-27,747,8,10,36,612.6,7.250000000000001
Kentucky,County,2020-08-28,778,8,10,36,651.3000000000001,8.5
Kentucky,County,2020-08-29,817,3,10,36,694.75,9.299999999999999
Kentucky,County,2020-08-30,0,0,10,36,704.8500000000001,9.199999999999998
Kentucky,County,2020-08-31,823,13,10,36,717.2,9.25
Kentucky,County,2020-09-01,786,13,10,36,701.1500000000002,8.95
Kentucky,County,2020-09-02,798,20,10,36,654.6500000000001,8.299999999999999
Kentucky,County,2020-09-03,897,10,10,36,602.3000000000001,7.800000000000001
Kentucky,County,2020-09-04,803,11,10,36,607.45,8.5
Kentucky,County,2020-09-05,781,6,10,36,638.95,9.700000000000001
Kentucky,County,2020-09-06,310,3,10,36,644.6000000000001,9.9
Kentucky,County,2020-09-07,285,0,10,36,647.3000000000001,9.35
Kentucky,County,2020-09-08,263,1,10,36,624.5000000000001,8.65
Kentucky,County,2020-09-09,657,16,10,36,582.7,7.999999999999999
Kentucky,County,2020-09-10,796,21,10,36,556.1,7.85
Kentucky,County,2020-09-11,926,9,10,36,574.8,8.25
Kentucky,County,2020-09-12,712,13,10,36,612.9,9
Kentucky,County,2020-09-13,527,3,10,36,653.95,9.850000000000001
Kentucky,County,2020-09-14,337,5,10,36,695.1,9.75
Kentucky,County,2020-09-15,715,9,10,36,693.05,8.4
Kentucky,County,2020-09-16,750,8,10,36,648.35,7.1000000000000005
Kentucky,County,2020-09-17,607,10,10,36,626.95,6.4
Kentucky,County,2020-09-18,762,8,10,36,644.7500000000001,6.200000000000001
Kentucky,County,2020-09-19,981,7,10,36,673.15,6.7
Kentucky,County,2020-09-20,431,3,10,36,698.4500000000002,7.2
Kentucky,County,2020-09-21,397,1,10,36,719.0000000000001,7.2
Kentucky,County,2020-09-22,813,7,10,36,722.0500000000001,6.75
Kentucky,County,2020-09-23,782,5,10,36,698.5500000000001,6.25
Kentucky,County,2020-09-24,650,13,10,36,679.85,6.1499999999999995
Kentucky,County,2020-09-25,908,11,10,36,704.55,6.250000000000001
Kentucky,County,2020-09-26,968,6,10,36,756.8000000000001,7.1
Kentucky,County,2020-09-27,450,3,10,36,790.5500000000001,7.849999999999999
Kentucky,County,2020-09-28,449,5,10,36,824.5500000000001,7.95
Kentucky,County,2020-09-29,920,8,10,36,847.55,7.65
Kentucky,County,2020-09-30,986,4,10,36,827.5500000000001,6.6499999999999995
Kentucky,County,2020-10-01,887,17,10,36,812.65,6.3
Kentucky,County,2020-10-02,998,6,10,36,913.1500000000001,6.6000000000000005
Kentucky,County,2020-10-03,1277,8,10,36,1031.15,7.000000000000001
Kentucky,County,2020-10-04,615,4,10,36,1056.1,7.300000000000002
Kentucky,County,2020-10-05,543,0,10,36,1060.4,7.450000000000001
Kentucky,County,2020-10-06,1035,10,10,36,1058.3999999999999,6.9
Kentucky,County,2020-10-07,2393,5,10,36,1037.95,6.050000000000001
Kentucky,County,2020-10-08,866,11,10,36,994.35,6.200000000000001
Kentucky,County,2020-10-09,1002,8,10,36,1004.3,6.650000000000001
Kentucky,County,2020-10-10,990,7,10,36,1071.6500000000003,7.800000000000001
Kentucky,County,2020-10-11,843,3,10,36,1117.45,8.5
Kentucky,County,2020-10-12,633,3,10,36,1076.05,8.55
Kentucky,County,2020-10-13,770,14,10,36,1018.05,8.650000000000002
Kentucky,County,2020-10-14,1321,7,10,36,997.1,8.4
Kentucky,County,2020-10-15,1184,20,10,36,994.4000000000001,8.850000000000001
Kentucky,County,2020-10-16,1310,4,10,36,1040.3,10.200000000000003
Kentucky,County,2020-10-17,1290,12,10,36,1104.25,11.8
Kentucky,County,2020-10-18,809,6,10,36,1171.35,12.6
Kentucky,County,2020-10-19,640,8,10,36,1225.9,12.75
Kentucky,County,2020-10-20,1298,16,10,36,1260.7500000000002,11.950000000000001
Kentucky,County,2020-10-21,1453,21,10,36,1255.3000000000002,11.05
Kentucky,County,2020-10-22,1302,17,10,36,1259.9,11.3
Kentucky,County,2020-10-23,1443,16,10,36,1336.4,12.000000000000002
Kentucky,County,2020-10-24,1739,8,10,36,1447.3500000000001,12.9
Kentucky,County,2020-10-25,1463,3,10,36,1537.7500000000002,13.35
Kentucky,County,2020-10-26,922,3,10,36,1595.8000000000002,12.7
Kentucky,County,2020-10-27,1770,18,10,36,1627.8999999999999,11.450000000000001
Kentucky,County,2020-10-28,1859,14,10,36,1613.1000000000001,10.150000000000002
Kentucky,County,2020-10-29,1809,18,10,36,1590.9,9.650000000000002
Kentucky,County,2020-10-30,1937,15,10,36,1597.8000000000004,10.200000000000001
Kentucky,County,2020-10-31,1975,9,10,36,1673.3500000000001,11.450000000000001
Kentucky,County,2020-11-01,1422,4,10,36,1762.3500000000004,11.900000000000002
Kentucky,County,2020-11-02,1027,3,10,36,1794.5000000000002,11.650000000000002
Kentucky,County,2020-11-03,1711,11,10,36,1771.2500000000002,11.1
Kentucky,County,2020-11-04,1629,11,10,36,1734.9500000000003,10.3
Kentucky,County,2020-11-05,2267,20,10,36,1737.7500000000005,10.45
Kentucky,County,2020-11-06,2205,10,10,36,1806.95,11.2
Kentucky,County,2020-11-07,2067,17,10,36,1936.15,12.450000000000001
Kentucky,County,2020-11-08,1136,4,10,36,2074.3,13.800000000000002
Kentucky,County,2020-11-09,1884,13,10,36,2230.1,14.450000000000003
Kentucky,County,2020-11-10,2084,14,10,36,2272.2999999999997,13.700000000000003
Kentucky,County,2020-11-11,2697,14,10,36,2196.8,12.55
Kentucky,County,2020-11-12,2336,18,10,36,2204.4,13.000000000000002
Kentucky,County,2020-11-13,3165,23,10,36,2327.05,14.350000000000003
Kentucky,County,2020-11-14,3291,12,10,36,2495,15.600000000000003
Kentucky,County,2020-11-15,1449,4,10,36,2669.2499999999995,16.75
Kentucky,County,2020-11-16,1513,3,10,36,2806.05,17.500000000000004
Kentucky,County,2020-11-17,2911,33,10,36,2849.1,17.150000000000002
Kentucky,County,2020-11-18,2745,15,10,36,2790.4500000000003,15.550000000000002
Kentucky,County,2020-11-19,3634,27,10,36,2704.500000000001,14.850000000000001
Kentucky,County,2020-11-20,3819,23,10,36,2762.85,16.25
Kentucky,County,2020-11-21,3698,20,10,36,2779.8500000000004,17.25
Kentucky,County,2020-11-22,2196,5,10,36,2839,17.2
Kentucky,County,2020-11-23,2132,4,10,36,2958.3000000000006,17.250000000000004
Kentucky,County,2020-11-24,2605,17,10,36,2897.8,16.400000000000002
Kentucky,County,2020-11-25,3302,27,10,36,2768.15,15.05
Kentucky,County,2020-11-26,0,0,10,36,2704.75,15.299999999999999
Kentucky,County,2020-11-27,5607,35,10,36,2796.2,15.85
Kentucky,County,2020-11-28,2435,14,10,36,2951.6,18.95
Kentucky,County,2020-11-29,2734,11,10,36,3085.75,22.650000000000002
Kentucky,County,2020-11-30,2126,12,10,36,3163.5499999999997,22.85
Kentucky,County,2020-12-01,4123,36,10,36,3320.7000000000007,23.150000000000002
Kentucky,County,2020-12-02,3600,0,10,36,3266.7500000000005,22.35
Kentucky,County,2020-12-03,3836,71,10,36,3116.55,21.400000000000002
Kentucky,County,2020-12-04,3584,24,10,36,3185.3,22.000000000000004
Kentucky,County,2020-12-05,3879,24,10,36,3331.4000000000005,23.050000000000004
Kentucky,County,2020-12-06,2566,9,10,36,3418.1000000000004,23.150000000000002
Kentucky,County,2020-12-07,1962,10,10,36,3392.2500000000005,23.700000000000003
Kentucky,County,2020-12-08,3076,20,10,36,3315.75,22.100000000000005
Kentucky,County,2020-12-09,3468,17,10,36,3152.8999999999996,18.9
Kentucky,County,2020-12-10,4314,27,10,36,3016.7499999999995,18
Kentucky,County,2020-12-11,3669,23,10,36,2982.2500000000005,18.25
Kentucky,County,2020-12-12,3537,24,10,36,3068.65,21.25
Kentucky,County,2020-12-13,2369,15,10,36,3147.3000000000006,23.849999999999998
Kentucky,County,2020-12-14,1794,16,10,36,3147.100000000001,24.75
Kentucky,County,2020-12-15,2946,14,10,36,3013.8000000000006,25.200000000000006
Kentucky,County,2020-12-16,2809,24,10,36,2799.6000000000004,24.65
Kentucky,County,2020-12-17,3447,55,10,36,2688.9,24.45
Kentucky,County,2020-12-18,3164,27,10,36,2694.6,25.300000000000004
Kentucky,County,2020-12-19,3376,28,10,36,2635.7999999999997,25.099999999999998
Kentucky,County,2020-12-20,1740,25,10,36,2398.8,23.599999999999998
Kentucky,County,2020-12-21,1959,14,10,36,2374.05,25.1
Kentucky,County,2020-12-22,3033,29,10,36,2393.7000000000003,25.6
Kentucky,County,2020-12-23,2987,27,10,36,2211.95,22.950000000000003
Kentucky,County,2020-12-24,0,0,10,36,2110.6,22.15
Kentucky,County,2020-12-25,0,0,10,36,2192.1,22.450000000000003
Kentucky,County,2020-12-26,5260,68,10,36,2198.15,21.900000000000002
Kentucky,County,2020-12-27,1389,21,10,36,1948.5500000000002,19.75
Kentucky,County,2020-12-28,1587,8,10,36,2057.05,20.500000000000004
Kentucky,County,2020-12-29,2926,31,10,36,2485.8,24.000000000000004
Kentucky,County,2020-12-30,3820,28,10,36,2770.35,26.650000000000006
Kentucky,County,2020-12-31,0,0,10,36,2707.95,25.750000000000007
Kentucky,County,2021-01-01,0,0,10,36,2744.4999999999995,24.250000000000004
Kentucky,County,2021-01-02,8190,71,10,36,3125.4,26.45
Kentucky,County,2021-01-03,3372,26,10,36,3377.55,27.000000000000004
Kentucky,County,2021-01-04,2319,27,10,36,3485.05,25.650000000000002
Kentucky,County,2021-01-05,1693,23,10,36,3665.4500000000007,26.400000000000006
Kentucky,County,2021-01-06,5687,36,10,36,3922.3500000000004,28.750000000000004
Kentucky,County,2021-01-07,4907,37,10,36,3770.7000000000007,27.500000000000004
Kentucky,County,2021-01-08,4649,13,10,36,3582.9500000000007,26.000000000000004
Kentucky,County,2021-01-09,4247,19,10,36,3731.95,28.200000000000006
Kentucky,County,2021-01-10,3181,24,10,36,3930.2500000000005,29.25
Kentucky,County,2021-01-11,1957,23,10,36,3910.7000000000003,28.849999999999998
Kentucky,County,2021-01-12,3200,23,10,36,3652.2,28.500000000000004
Kentucky,County,2021-01-13,4607,44,10,36,3391,29.700000000000003
Kentucky,County,2021-01-14,4064,53,10,36,3157.7,31.500000000000004
Kentucky,County,2021-01-15,3914,18,10,36,3069.45,33.150000000000006
Kentucky,County,2021-01-16,3075,33,10,36,3168.4500000000003,36.1
Kentucky,County,2021-01-17,2349,33,10,36,3233.6000000000004,38.400000000000006
Kentucky,County,2021-01-18,1983,41,10,36,3144.9500000000003,39.400000000000006
Kentucky,County,2021-01-19,2247,27,10,36,2974.6,38.89999999999999
Kentucky,County,2021-01-20,3416,49,10,36,2764.1,39.05
Kentucky,County,2021-01-21,3702,57,10,36,2636.9500000000003,40.199999999999996
Kentucky,County,2021-01-22,2758,35,10,36,2619.2,41
Kentucky,County,2021-01-23,3276,52,10,36,2670.95,43.1
Kentucky,County,2021-01-24,1988,35,10,36,2738.1,46
Kentucky,County,2021-01-25,1780,39,10,36,2717.9500000000007,47.35000000000001
Kentucky,County,2021-01-26,2666,35,10,36,2581.7500000000005,45.85000000000001
Kentucky,County,2021-01-27,2403,47,10,36,2427.7500000000005,44.550000000000004
Kentucky,County,2021-01-28,2964,69,10,36,2329.6000000000004,43.599999999999994
Kentucky,County,2021-01-29,2609,57,10,36,2316.1000000000004,43.35
Kentucky,County,2021-01-30,2651,46,10,36,2381.05,45.10000000000001
Kentucky,County,2021-01-31,1743,30,10,36,2397.2500000000005,46.85000000000001
Kentucky,County,2021-02-01,1637,36,10,36,2356.6500000000005,47.7
Kentucky,County,2021-02-02,2434,32,10,36,2264.5,45.90000000000001
Kentucky,County,2021-02-03,2560,50,10,36,2112.55,43.15
Kentucky,County,2021-02-04,2507,59,10,36,2016.0500000000002,41.75
Kentucky,County,2021-02-05,2263,50,10,36,2008.3000000000002,42.150000000000006
Kentucky,County,2021-02-06,1994,49,10,36,2028.5,43.1
Kentucky,County,2021-02-07,1530,31,10,36,1990.25,43.6
Kentucky,County,2021-02-08,1004,40,10,36,1850.3000000000002,42.55
Kentucky,County,2021-02-09,2326,35,10,36,1720.35,38.550000000000004
Kentucky,County,2021-02-10,1913,49,10,36,1603.5000000000005,34.050000000000004
Kentucky,County,2021-02-11,1871,36,10,36,1488.6000000000001,30.900000000000002
Kentucky,County,2021-02-12,1435,42,10,36,1424.7000000000003,29.150000000000002
Kentucky,County,2021-02-13,760,19,10,36,1397.2,28.35
Kentucky,County,2021-02-14,1708,10,10,36,1376.4499999999998,27.85
Kentucky,County,2021-02-15,725,9,10,36,1328.3000000000002,26.3
Kentucky,County,2021-02-16,1234,27,10,36,1254.6,24.35
Kentucky,County,2021-02-17,1012,18,10,36,1164.7,22.15
Kentucky,County,2021-02-18,972,37,10,36,1155.9,20.549999999999997
Kentucky,County,2021-02-19,1943,28,10,36,1171.4500000000003,22.45
Kentucky,County,2021-02-20,1333,25,10,36,1177.2000000000003,26.2
Kentucky,County,2021-02-21,977,21,10,36,1200.3000000000002,28.05
Kentucky,County,2021-02-22,531,13,10,36,1198.6000000000001,28.55
Kentucky,County,2021-02-23,1488,16,10,36,1185.05,27.650000000000006
Kentucky,County,2021-02-24,1291,51,10,36,1098.1000000000001,25.750000000000004
Kentucky,County,2021-02-25,1257,43,10,36,1013.5000000000002,24.800000000000004
Kentucky,County,2021-02-26,1164,30,10,36,1018.3500000000001,25.100000000000005
Kentucky,County,2021-02-27,1048,25,10,36,1064.6000000000001,26.450000000000003
Kentucky,County,2021-02-28,665,12,10,36,1064.95,27.500000000000004
Kentucky,County,2021-03-01,511,15,10,36,1014.35,27.850000000000005
Kentucky,County,2021-03-02,1073,19,10,36,955.2,26.4
Kentucky,County,2021-03-03,1334,33,10,36,876.9000000000001,23.9
Kentucky,County,2021-03-04,1099,28,10,36,826.6500000000001,22.7
Kentucky,County,2021-03-05,927,22,10,36,835.5000000000001,23.6
Kentucky,County,2021-03-06,840,52,10,36,887.5,25.8
Kentucky,County,2021-03-07,525,13,10,36,916.3000000000001,27.400000000000002
Kentucky,County,2021-03-08,330,10,10,36,878.7000000000002,27.05
Kentucky,County,2021-03-09,877,21,10,36,815.7500000000001,25.599999999999998
Kentucky,County,2021-03-10,1013,34,10,36,760.0500000000001,25.05
Kentucky,County,2021-03-11,1203,37,10,36,733.4000000000001,23.700000000000006
Kentucky,County,2021-03-12,957,29,10,36,752.8000000000001,23
Kentucky,County,2021-03-13,698,16,10,36,796.8000000000002,45.6
Kentucky,County,2021-03-14,476,16,10,36,810.85,76.00000000000001
Kentucky,County,2021-03-15,436,23,10,36,784.5000000000001,84.05000000000001
Kentucky,County,2021-03-16,798,24,10,36,722.6,82.65
Kentucky,County,2021-03-17,955,27,10,36,645.4,83.3
Kentucky,County,2021-03-18,780,448,10,36,621.45,84.85000000000001
Kentucky,County,2021-03-19,708,191,10,36,640.95,86.45
Kentucky,County,2021-03-20,655,25,10,36,665.55,92.30000000000003
Kentucky,County,2021-03-21,323,18,10,36,671.7,97.25000000000003
Kentucky,County,2021-03-22,293,61,10,36,615.75,96.70000000000002
Kentucky,County,2021-03-23,883,15,10,36,585.5,74.15
Kentucky,County,2021-03-24,681,49,10,36,579.15,43.900000000000006
Kentucky,County,2021-03-25,723,107,10,36,557.5,34.75
Kentucky,County,2021-03-26,634,39,10,36,580.6,34.85
Kentucky,County,2021-03-27,0,1,10,36,629.7499999999999,32.949999999999996
Kentucky,County,2021-03-28,1130,23,10,36,647.3,31.150000000000006
Kentucky,County,2021-03-29,231,11,10,36,632.4,30.05
Kentucky,County,2021-03-30,699,22,10,36,592.0500000000001,23.25
Kentucky,County,2021-03-31,741,23,10,36,542.3500000000001,16.9
Kentucky,County,2021-04-01,858,18,10,36,547.2,16.650000000000002
Kentucky,County,2021-04-02,669,22,10,36,558.85,16.900000000000002
Kentucky,County,2021-04-03,597,20,10,36,572.25,16.650000000000002
Kentucky,County,2021-04-04,0,0,10,36,593.5,16.250000000000004
Kentucky,County,2021-04-05,363,19,10,36,582.5,15.4
Kentucky,County,2021-04-06,368,16,10,36,542.1,14.6
Kentucky,County,2021-04-07,995,13,10,36,498.85,13.4
Kentucky,County,2021-04-08,634,16,10,36,493.60000000000014,12.000000000000002
Kentucky,County,2021-04-09,721,9,10,36,542.2,12.400000000000002
Kentucky,County,2021-04-10,499,19,10,36,604.0999999999999,13.5
Kentucky,County,2021-04-11,292,6,10,36,643.05,13.350000000000003
Kentucky,County,2021-04-12,370,10,10,36,639.5,13.3
Kentucky,County,2021-04-13,791,4,10,36,602.1000000000001,12.900000000000002
Kentucky,County,2021-04-14,778,24,10,36,559.65,12.5
Kentucky,County,2021-04-15,823,17,10,36,540.6000000000001,12.2
Kentucky,County,2021-04-16,687,15,10,36,570.45,12.250000000000002
Kentucky,County,2021-04-17,605,13,10,36,607,12.5
Kentucky,County,2021-04-18,276,8,10,36,609.4,13.249999999999998
Kentucky,County,2021-04-19,230,9,10,36,585.15,14.600000000000001
Kentucky,County,2021-04-20,609,13,10,36,546.1,14.900000000000002
Kentucky,County,2021-04-21,779,13,10,36,497.35,14.400000000000004
Kentucky,County,2021-04-22,614,8,10,36,479.1,14.250000000000004
Kentucky,County,2021-04-23,595,21,10,36,507.59999999999997,14.550000000000004
Kentucky,County,2021-04-24,489,34,10,36,558.05,14.850000000000001
Kentucky,County,2021-04-25,331,13,10,36,591.5500000000001,14.500000000000004
Kentucky,County,2021-04-26,204,9,10,36,590.85,14.000000000000002
Kentucky,County,2021-04-27,723,16,10,36,572.1500000000001,13.8
Kentucky,County,2021-04-28,728,11,10,36,545.5,12.950000000000003
Kentucky,County,2021-04-29,787,12,10,36,544.2,10.950000000000003
Kentucky,County,2021-04-30,722,3,10,36,577.0999999999999,9.450000000000001
Kentucky,County,2021-05-01,652,13,10,36,619.5,9.149999999999999
Kentucky,County,2021-05-02,367,4,10,36,636.4499999999999,8.750000000000002
Kentucky,County,2021-05-03,309,8,10,36,622.8,8.900000000000002
Kentucky,County,2021-05-04,749,7,10,36,584.8000000000001,9.100000000000001
Kentucky,County,2021-05-05,729,10,10,36,526.8,9.3
Kentucky,County,2021-05-06,654,6,10,36,501.8,10.05
Kentucky,County,2021-05-07,612,11,10,36,519.1,10.65
Kentucky,County,2021-05-08,566,19,10,36,554.85,11.05
Kentucky,County,2021-05-09,189,8,10,36,566,11.149999999999999
Kentucky,County,2021-05-10,160,11,10,36,543.8500000000001,10.849999999999998
Kentucky,County,2021-05-11,714,20,10,36,513.8,10.7
Kentucky,County,2021-05-12,651,9,10,36,479,10.550000000000002
Kentucky,County,2021-05-13,740,11,10,36,460.99999999999994,9.9
Kentucky,County,2021-05-14,541,6,10,36,484.25000000000006,9.3
Kentucky,County,2021-05-15,494,5,10,36,529.4000000000001,9.350000000000001
Kentucky,County,2021-05-16,288,8,10,36,541.7500000000001,8.85
Kentucky,County,2021-05-17,282,6,10,36,522.05,8
Kentucky,County,2021-05-18,536,11,10,36,483.85,7.8999999999999995
Kentucky,County,2021-05-19,684,4,10,36,443.3,7.75
Kentucky,County,2021-05-20,568,16,10,36,431.95000000000005,7.6499999999999995
Kentucky,County,2021-05-21,553,5,10,36,443.50000000000006,8.25
Kentucky,County,2021-05-22,418,7,10,36,459.2500000000001,8.700000000000001
Kentucky,County,2021-05-23,209,11,10,36,459.90000000000003,8.500000000000002
Kentucky,County,2021-05-24,261,3,10,36,438.8,9.450000000000001
Kentucky,County,2021-05-25,547,6,10,36,395.5,9.700000000000001
Kentucky,County,2021-05-26,466,19,10,36,339.45,8.65
Kentucky,County,2021-05-27,419,4,10,36,311.59999999999997,21.900000000000002
Kentucky,County,2021-05-28,412,9,10,36,321.95,35.4
Kentucky,County,2021-05-29,386,25,10,36,341.2,35.65
Kentucky,County,2021-05-30,0,0,10,36,346.95000000000005,35.99999999999999
Kentucky,County,2021-05-31,0,0,10,36,339.7,35.400000000000006
Kentucky,County,2021-06-01,414,277,10,36,314.45,34.50000000000001
Kentucky,County,2021-06-02,420,11,10,36,277.8,34.400000000000006
Kentucky,County,2021-06-03,435,8,10,36,273.2,33.6
Kentucky,County,2021-06-04,488,8,10,36,299.95000000000005,33.25
Kentucky,County,2021-06-05,380,5,10,36,328.80000000000007,34.6
Kentucky,County,2021-06-06,0,0,10,36,333.65000000000003,22.1
Kentucky,County,2021-06-07,98,11,10,36,318.20000000000005,8.65
Kentucky,County,2021-06-08,608,7,10,36,293.40000000000003,8.25
Kentucky,County,2021-06-09,313,11,10,36,258.05,7.850000000000001
Kentucky,County,2021-06-10,264,16,10,36,253.90000000000003,7.850000000000001
Kentucky,County,2021-06-11,247,11,10,36,297.90000000000003,8.200000000000001
Kentucky,County,2021-06-12,278,8,10,36,295.5,7.949999999999999
Kentucky,County,2021-06-13,81,3,10,36,242.25,7.299999999999999
Kentucky,County,2021-06-14,135,5,10,36,206.25,6.55
Kentucky,County,2021-06-15,650,8,10,36,177.39999999999998,5.2
Kentucky,County,2021-06-16,610,4,10,36,169.70000000000002,4.35
Kentucky,County,2021-06-17,-560,2,10,36,171.25,4.1000000000000005
Kentucky,County,2021-06-18,201,3,10,36,169.10000000000002,3.85
Kentucky,County,2021-06-19,0,0,10,36,173.1,3.75
Kentucky,County,2021-06-20,0,0,10,36,152.75,3.5
Kentucky,County,2021-06-21,357,10,10,36,99.70000000000002,3.1000000000000005
Kentucky,County,2021-06-22,199,4,10,36,97.20000000000002,2.8000000000000003
Kentucky,County,2021-06-23,117,2,10,36,128.95000000000002,2.85
Kentucky,County,2021-06-24,179,4,10,36,144.35000000000002,3.35
Kentucky,County,2021-06-25,199,4,10,36,170.5,3.85
Kentucky,County,2021-06-26,0,0,10,36,174.2,3.6500000000000004
Kentucky,County,2021-06-27,0,0,10,36,161.54999999999998,3.4000000000000004
Kentucky,County,2021-06-28,276,6,10,36,153.85,3.4000000000000004
Kentucky,County,2021-06-29,233,7,10,36,139.04999999999998,3.1000000000000005
Kentucky,County,2021-06-30,290,3,10,36,120.14999999999999,2.7000000000000006
Kentucky,County,2021-07-01,141,3,10,36,125.1,3.2000000000000006
Kentucky,County,2021-07-02,162,6,10,36,162.55,4.25
Kentucky,County,2021-07-03,0,0,10,36,186.45000000000002,4.45
Kentucky,County,2021-07-04,0,0,10,36,193.25,4.05
Kentucky,County,2021-07-05,0,0,10,36,184.2,3.650000000000001
Kentucky,County,2021-07-06,298,14,10,36,162.65,3.3500000000000005
Kentucky,County,2021-07-07,451,7,10,36,182.70000000000002,3.3500000000000005
Kentucky,County,2021-07-08,303,3,10,36,232.50000000000003,3.8000000000000007
Kentucky,County,2021-07-09,342,2,10,36,286.80000000000007,4.400000000000001
Kentucky,County,2021-07-10,0,0,10,36,345.1000000000001,4.950000000000001
Kentucky,County,2021-07-11,0,0,10,36,382,4.65
Kentucky,County,2021-07-12,704,9,10,36,369.65000000000003,3.7500000000000004
Kentucky,County,2021-07-13,454,6,10,36,331.95,3.25
Kentucky,County,2021-07-14,632,6,10,36,348.65,3.8000000000000003
