region,subregion,date,tfs_coefficient_value,tfs_exponent_value,tfs_coefficient_sd,tfs_exponent_sd,tfs_coefficient_r2,tfs_exponent_r2,information,window_flag,length
Brazil,State,2020-07-01,0.217346108103736,2.00196728808506,0.0379962368222778,0.00468726987171839,0.999512354593738,0.999512354593738,deaths,fixed,90
Brazil,State,2020-07-02,0.260910991834617,1.99661238500842,0.0378874764301124,0.0046441252385276,0.999518716179869,0.999518716179869,deaths,fixed,90
Brazil,State,2020-07-03,0.30002896291397,1.99180459548416,0.038383714322964,0.00467578541772573,0.99950977806702,0.99950977806702,deaths,fixed,90
Brazil,State,2020-07-04,0.333104963783566,1.98771956473019,0.039584700983234,0.00479296873424513,0.999482793117309,0.999482793117309,deaths,fixed,90
Brazil,State,2020-07-05,0.366218330048931,1.98365188439917,0.040869299997645,0.00491936532583081,0.999452934173027,0.999452934173027,deaths,fixed,90
Brazil,State,2020-07-06,0.40019405001995,1.97950651936196,0.042170399283127,0.00504680582978453,0.999421826535351,0.999421826535351,deaths,fixed,90
Brazil,State,2020-07-07,0.430767735734989,1.97576717893616,0.0438310322769217,0.00521615952472884,0.999380058253978,0.999380058253978,deaths,fixed,90
Brazil,State,2020-07-08,0.455842072981691,1.97266511798633,0.0459022744152902,0.00543284035787763,0.999325403488234,0.999325403488234,deaths,fixed,90
Brazil,State,2020-07-09,0.476187915106714,1.97010655857067,0.0482211517567389,0.00567695521306974,0.999261550695001,0.999261550695001,deaths,fixed,90
Brazil,State,2020-07-10,0.494745722794554,1.96775775137557,0.0506384516706529,0.00593063891012442,0.999192209488681,0.999192209488681,deaths,fixed,90
Brazil,State,2020-07-11,0.516263977825919,1.96508916079913,0.0530434530654909,0.00618085467799871,0.99912028837748,0.99912028837748,deaths,fixed,90
Brazil,State,2020-07-12,0.542246224465141,1.96193716069393,0.0553647435241718,0.00641940625554743,0.999048089896608,0.999048089896608,deaths,fixed,90
Brazil,State,2020-07-13,0.57286983746691,1.958286618975,0.0575451699271571,0.00663990957385815,0.998977842829696,0.998977842829696,deaths,fixed,90
Brazil,State,2020-07-14,0.605329407732757,1.95445029242046,0.0596923205840259,0.00685504786814704,0.998906329504144,0.998906329504144,deaths,fixed,90
Brazil,State,2020-07-15,0.638100377954787,1.95059662699502,0.0618801825409165,0.00707340905251214,0.99883102656751,0.99883102656751,deaths,fixed,90
Brazil,State,2020-07-16,0.670733641016094,1.94677480372959,0.0641255865567463,0.00729690876798807,0.998751197616256,0.998751197616256,deaths,fixed,90
Brazil,State,2020-07-17,0.703133133366241,1.94299478844753,0.0664298509373188,0.00752566946862519,0.998666608923634,0.998666608923634,deaths,fixed,90
Brazil,State,2020-07-18,0.735927160719861,1.93918783436194,0.0687651307075998,0.0077565157089745,0.99857811115968,0.99857811115968,deaths,fixed,90
Brazil,State,2020-07-19,0.771940187857144,1.93504957310706,0.0709957283902438,0.0079741833361746,0.998490884940004,0.998490884940004,deaths,fixed,90
Brazil,State,2020-07-20,0.813358880834676,1.93034766923524,0.0729686253266072,0.00816172389422528,0.998411481416919,0.998411481416919,deaths,fixed,90
Brazil,State,2020-07-21,0.860587639688389,1.92504350175737,0.0745816017376219,0.00830813686668108,0.9983450043963,0.9983450043963,deaths,fixed,90
Brazil,State,2020-07-22,0.914222622389339,1.91907816513281,0.0756957109369179,0.00839850924681622,0.99829835311747,0.99829835311747,deaths,fixed,90
Brazil,State,2020-07-23,0.970683047261892,1.91283735805023,0.0765597691904239,0.00846105471834534,0.99826168960037,0.99826168960037,deaths,fixed,90
Brazil,State,2020-07-24,1.02801020105023,1.90653047478579,0.0773410438196194,0.00851453613575609,0.998228038613809,0.998228038613809,deaths,fixed,90
Brazil,State,2020-07-25,1.08542651058557,1.90023983195677,0.078108895615302,0.00856667355036436,0.998194436560781,0.998194436560781,deaths,fixed,90
Brazil,State,2020-07-26,1.14468405501963,1.89377982778345,0.0786960457241983,0.0085991871277269,0.998168319947718,0.998168319947718,deaths,fixed,90
Brazil,State,2020-07-27,1.20614428451832,1.88711296540258,0.0790536890352281,0.00860697328767122,0.998152043176186,0.998152043176186,deaths,fixed,90
Brazil,State,2020-07-28,1.26777150780452,1.88045381043767,0.0793734814135953,0.00861110425435301,0.998137172715107,0.998137172715107,deaths,fixed,90
Brazil,State,2020-07-29,1.32888919177482,1.87387278226519,0.0797196740619635,0.00861856370981671,0.99812084450462,0.99812084450462,deaths,fixed,90
Brazil,State,2020-07-30,1.38925991787199,1.86739388945628,0.0801126322965982,0.00863150645334188,0.998102130608087,0.998102130608087,deaths,fixed,90
Brazil,State,2020-07-31,1.44876575948939,1.86102857664931,0.0805594344764067,0.00865063148286332,0.998080689678042,0.998080689678042,deaths,fixed,90
Brazil,State,2020-08-01,1.50849521857924,1.85466290210906,0.0809523687205788,0.00866433402200738,0.998061402401981,0.998061402401981,deaths,fixed,90
Brazil,State,2020-08-02,1.57044713881871,1.84808954438621,0.0810878849670394,0.00865092748935476,0.998053639809994,0.998053639809994,deaths,fixed,90
Brazil,State,2020-08-03,1.63595900537289,1.84117123165397,0.0807937953457408,0.00859233823927167,0.998065434713355,0.998065434713355,deaths,fixed,90
Brazil,State,2020-08-04,1.70383396519456,1.83403308764476,0.08014674319201,0.00849711208666754,0.998093268705229,0.998093268705229,deaths,fixed,90
Brazil,State,2020-08-05,1.77296367238827,1.8267901176052,0.0792335787596144,0.00837475552997971,0.998132995397923,0.998132995397923,deaths,fixed,90
Brazil,State,2020-08-06,1.84222915437592,1.81955727407825,0.0781647112502497,0.00823713419733259,0.998179379524446,0.998179379524446,deaths,fixed,90
Brazil,State,2020-08-07,1.91030681707706,1.8124693155385,0.0770964383690362,0.00810079045828335,0.99822527103177106,0.99822527103177106,deaths,fixed,90
Brazil,State,2020-08-08,1.9769482959345,1.80555019787337,0.076064639435268,0.00796944854261855,0.998269087808059,0.998269087808059,deaths,fixed,90
Brazil,State,2020-08-09,2.04344513013604,1.79866706470234,0.074913181525642,0.00782671996436268,0.998317648339626,0.998317648339626,deaths,fixed,90
Brazil,State,2020-08-10,2.11086735635095,1.79171078172695,0.0734893607273051,0.00765675744423691,0.998377298384244,0.998377298384244,deaths,fixed,90
Brazil,State,2020-08-11,2.17805348829646,1.78479910633634,0.0719174262928582,0.00747267498216123,0.998442290452918,0.998442290452918,deaths,fixed,90
Brazil,State,2020-08-12,2.24453522255779,1.77797894220382,0.0702429471455858,0.00727928162320681,0.998510411119491,0.998510411119491,deaths,fixed,90
Brazil,State,2020-08-13,2.30998171216869,1.77128303068755,0.0684975378059943,0.00707988963899564,0.998580125444106,0.998580125444106,deaths,fixed,90
Brazil,State,2020-08-14,2.37359543060264,1.76479061401374,0.0667907813190246,0.00688581673111471,0.998646910518535,0.998646910518535,deaths,fixed,90
Brazil,State,2020-08-15,2.43582744292832,1.75845495310468,0.065067771132475,0.00669134366288296,0.99871295164159,0.99871295164159,deaths,fixed,90
Brazil,State,2020-08-16,2.498147322779,1.75212764959601,0.0631166537720226,0.00647470421108729,0.998786133598623,0.998786133598623,deaths,fixed,90
Brazil,State,2020-08-17,2.56085547443344,1.74577829619498,0.060861678485695,0.00622827787483661,0.998868495974634,0.998868495974634,deaths,fixed,90
Brazil,State,2020-08-18,2.62244472918619,1.73955730976079,0.0584946000354863,0.00597183029259038,0.998952215056432,0.998952215056432,deaths,fixed,90
Brazil,State,2020-08-19,2.68239048086256,1.73351618394198,0.0560846701194343,0.00571245397166103,0.99903448258485406,0.99903448258485406,deaths,fixed,90
Brazil,State,2020-08-20,2.73998198093826,1.72772461829159,0.0537425701449286,0.00546138542639208,0.999111493574739,0.999111493574739,deaths,fixed,90
Brazil,State,2020-08-21,2.79484444917225,1.72221844567857,0.0515411659815088,0.00522592463431239,0.999181188247947,0.999181188247947,deaths,fixed,90
Brazil,State,2020-08-22,2.84669206594731,1.71702432979788,0.0495515221135289,0.00501312735838411,0.999241902224995,0.999241902224995,deaths,fixed,90
Brazil,State,2020-08-23,2.89668471500405,1.71202581122639,0.0476190554029441,0.00480720819593469,0.999298785943548,0.999298785943548,deaths,fixed,90
Brazil,State,2020-08-24,2.94558178863834,1.70714685958216,0.0456309197252539,0.00459672719147372,0.999355139835424,0.999355139835424,deaths,fixed,90
Brazil,State,2020-08-25,2.99303010764182,1.70242172791025,0.0436358849504466,0.0043865920742474,0.999409454108778,0.999409454108778,deaths,fixed,90
Brazil,State,2020-08-26,3.0387547487829,1.69787670349267,0.0416807765880406,0.00418147478205538,0.999460486519348,0.999460486519348,deaths,fixed,90
Brazil,State,2020-08-27,3.08219899516417,1.69356549404036,0.0398724558613468,0.00399202189696442,0.999505738099169,0.999505738099169,deaths,fixed,90
Brazil,State,2020-08-28,3.12306373771238,1.68951620632166,0.0382861015731501,0.00382563087007962,0.999543886132911,0.999543886132911,deaths,fixed,90
Brazil,State,2020-08-29,3.16181690305551,1.68568190077091,0.0368666991686405,0.00367665918900205,0.999576784398904,0.999576784398904,deaths,fixed,90
Brazil,State,2020-08-30,3.19986862014157,1.68192371866306,0.0354087264569783,0.0035245290384135,0.999609330142904,0.999609330142904,deaths,fixed,90
Brazil,State,2020-08-31,3.2378045626279,1.67818406365155,0.0338113986814349,0.00335922842958858,0.999643520097155,0.999643520097155,deaths,fixed,90
Brazil,State,2020-09-01,3.27474804237664,1.67454818392513,0.0322094571686915,0.00319417905488633,0.999676277704665,0.999676277704665,deaths,fixed,90
Brazil,State,2020-09-02,3.31028710234448,1.6710557616661,0.0306735571716928,0.00303635840404199,0.999706244103038,0.999706244103038,deaths,fixed,90
Brazil,State,2020-09-03,3.34343365924549,1.66780192907186,0.0294025107209071,0.00290535951348546,0.999729987703325,0.999729987703325,deaths,fixed,90
Brazil,State,2020-09-04,3.37421773571049,1.6647827654063,0.0284171299809828,0.00280307974846874,0.999747747077881,0.999747747077881,deaths,fixed,90
Brazil,State,2020-09-05,3.40323770210017,1.66193933495954,0.0276453194247736,0.00272225854773371,0.999761265755326,0.999761265755326,deaths,fixed,90
Brazil,State,2020-09-06,3.43163401675321,1.65916064626569,0.0269294980084782,0.00264728487728006,0.999773475021324,0.999773475021324,deaths,fixed,90
Brazil,State,2020-09-07,3.45975569295216,1.65641249996959,0.0262367220662255,0.00257488865953196,0.999784981154487,0.999784981154487,deaths,fixed,90
Brazil,State,2020-09-08,3.4873498116913,1.65371892146477,0.0256248171161893,0.00251071675663895,0.999794896546346,0.999794896546346,deaths,fixed,90
Brazil,State,2020-09-09,3.51405814366825,1.65111427530931,0.0251504814616421,0.00246026968512167,0.999802432564796,0.999802432564796,deaths,fixed,90
Brazil,State,2020-09-10,3.53952322667772,1.64863258881921,0.0248744770232377,0.00242941129607308,0.999806776290771,0.999806776290771,deaths,fixed,90
Brazil,State,2020-09-11,3.5641115236566,1.64623829310318,0.0247477418985291,0.00241326040089504,0.99980878149094,0.99980878149094,deaths,fixed,90
Brazil,State,2020-09-12,3.5881406735105,1.64390063107443,0.0247313146224565,0.00240795208207505,0.99980907990607,0.99980907990607,deaths,fixed,90
Brazil,State,2020-09-13,3.61226209159591,1.64155692274615,0.0247519275808303,0.00240631131893768,0.999808795242759,0.999808795242759,deaths,fixed,90
Brazil,State,2020-09-14,3.63688679255512,1.63916776413988,0.0247643431508952,0.0024039285518394,0.9998086170766,0.9998086170766,deaths,fixed,90
Brazil,State,2020-09-15,3.66156249852073,1.63677653302383,0.0248212590078356,0.00240591443060522,0.999807740381671,0.999807740381671,deaths,fixed,90
Brazil,State,2020-09-16,3.68607833335684,1.63440336587277,0.0249478474131118,0.00241468548528285,0.999805773584995,0.999805773584995,deaths,fixed,90
Brazil,State,2020-09-17,3.7101807938312,1.63207232018232,0.0251774141562712,0.00243343120908673,0.999802183079773,0.999802183079773,deaths,fixed,90
Brazil,State,2020-09-18,3.7337240548648,1.62979710498621,0.0255274377628789,0.00246379625462323,0.999796649997914,0.999796649997914,deaths,fixed,90
Brazil,State,2020-09-19,3.7568300738164,1.62756590568578,0.0259845946008127,0.00250444821002218,0.999789309264907,0.999789309264907,deaths,fixed,90
Brazil,State,2020-09-20,3.7801031655054,1.62532111664939,0.0264909692469292,0.0025497706587714,0.999781012778172,0.999781012778172,deaths,fixed,90
Brazil,State,2020-09-21,3.80394365396751,1.62302474097322,0.0270090439906294,0.00259613932403088,0.999772334704998,0.999772334704998,deaths,fixed,90
Brazil,State,2020-09-22,3.82792210704809,1.62071752915399,0.027584900227948,0.00264797562972915,0.999762480019057,0.999762480019057,deaths,fixed,90
Brazil,State,2020-09-23,3.85195432797935,1.61840752259509,0.0282204563710619,0.00270544357705181,0.999751353017954,0.999751353017954,deaths,fixed,90
Brazil,State,2020-09-24,3.87590488893102,1.61610750283221,0.0289270301280173,0.0027696068938783,0.999738680227054,0.999738680227054,deaths,fixed,90
Brazil,State,2020-09-25,3.89984201833734,1.61381102516888,0.0296928392500459,0.0028393152129867,0.999724582050786,0.999724582050786,deaths,fixed,90
Brazil,State,2020-09-26,3.92379412486933,1.61151537749339,0.0305136101998419,0.00291414172454776,0.999709051541057,0.999709051541057,deaths,fixed,90
Brazil,State,2020-09-27,3.94828442517221,1.60917118841614,0.031349350912181,0.00299025459448327,0.999692766624145,0.999692766624145,deaths,fixed,90
Brazil,State,2020-09-28,3.97368483485972,1.60674351307052,0.0321714045139941,0.00306492114851406,0.99967626109966,0.99967626109966,deaths,fixed,90
Brazil,State,2020-09-29,3.99970395120279,1.60425995521254,0.0330000828776582,0.00314008229871209,0.999659141189795,0.999659141189795,deaths,fixed,90
Brazil,State,2020-09-30,4.0262723758903,1.60172725459827,0.0338310227010999,0.00321532400103415,0.999641485577297,0.999641485577297,deaths,fixed,90
Brazil,State,2020-10-01,4.05317800679845,1.59916540124134,0.0346810479806248,0.00329224575864722,0.999622928299747,0.999622928299747,deaths,fixed,90
Brazil,State,2020-10-02,4.08027264175953,1.59658829086074,0.0355645051911401,0.00337220466907581,0.999603119665155,0.999603119665155,deaths,fixed,90
Brazil,State,2020-10-03,4.10757098654478,1.59399451921272,0.0364823336309121,0.0034552816914147,0.999581975541168,0.999581975541168,deaths,fixed,90
Brazil,State,2020-10-04,4.13557093204079,1.59133751263126,0.0373960260786653,0.00353782510023227,0.999560309455651,0.999560309455651,deaths,fixed,90
Brazil,State,2020-10-05,4.16463218663301,1.58858375842957,0.0382765843139657,0.0036170983919902,0.999538799178161,0.999538799178161,deaths,fixed,90
Brazil,State,2020-10-06,4.19450875473934,1.58575644573585,0.0391384184261025,0.00369447533002258,0.999517149341921,0.999517149341921,deaths,fixed,90
Brazil,State,2020-10-07,4.22508119320797,1.58286687123174,0.0399878281703864,0.00377055850461663,0.99949523024946,0.99949523024946,deaths,fixed,90
Brazil,State,2020-10-08,4.25618859574666,1.57993015100767,0.0408356463848696,0.00384637477939187,0.999472784218572,0.999472784218572,deaths,fixed,90
Brazil,State,2020-10-09,4.287614639418,1.57696647189746,0.0417011766400635,0.00392374369429267,0.999449310087657,0.999449310087657,deaths,fixed,90
Brazil,State,2020-10-10,4.31947804950495,1.57396481123023,0.0425748640027523,0.00400176410596292,0.999425019447987,0.999425019447987,deaths,fixed,90
Brazil,State,2020-10-11,4.35218463239711,1.57088747216054,0.0434258895727442,0.00407754167609567,0.999400710973439,0.999400710973439,deaths,fixed,90
Brazil,State,2020-10-12,4.38595789606523,1.5677137492083,0.0442406906818106,0.00414981286655944,0.999376778034388,0.999376778034388,deaths,fixed,90
Brazil,State,2020-10-13,4.42061308683193,1.56446086820409,0.0450397576161678,0.00422051062881752,0.99935269437388,0.99935269437388,deaths,fixed,90
Brazil,State,2020-10-14,4.45595225824531,1.5611473391194,0.045835449349464,0.00429079858875631,0.999328127926169,0.999328127926169,deaths,fixed,90
Brazil,State,2020-10-15,4.49173006962849,1.55779601891101,0.0466436280237703,0.00436216331571064,0.999302619666881,0.999302619666881,deaths,fixed,90
Brazil,State,2020-10-16,4.52788073717681,1.55441305551216,0.0474677456114767,0.00443492583970756,0.999276038728834,0.999276038728834,deaths,fixed,90
Brazil,State,2020-10-17,4.56458421773159,1.55098183112014,0.0482931253423407,0.00450771354125095,0.999248787449905,0.999248787449905,deaths,fixed,90
Brazil,State,2020-10-18,4.60214327889258,1.5474744015829,0.0490966987166187,0.00457837638813091,0.999221555168072,0.999221555168072,deaths,fixed,90
Brazil,State,2020-10-19,4.64078731813605,1.54386969591531,0.04985748079416,0.00464496656075943,0.999195021712185,0.999195021712185,deaths,fixed,90
Brazil,State,2020-10-20,4.68029383446151,1.54018840088463,0.0505906421293645,0.00470890921784586,0.999168768875899,0.999168768875899,deaths,fixed,90
Brazil,State,2020-10-21,4.72046465134624,1.53644888165407,0.0513128413174793,0.00477176240312413,0.999142293423005,0.999142293423005,deaths,fixed,90
Brazil,State,2020-10-22,4.76109540888951,1.53267000039757,0.0520445365913737,0.00483543140714628,0.999114928013942,0.999114928013942,deaths,fixed,90
Brazil,State,2020-10-23,4.80210267522183,1.52885947876008,0.0527920599431701,0.00490050309261413,0.999086435396862,0.999086435396862,deaths,fixed,90
Brazil,State,2020-10-24,4.84344620796556,1.52502100338862,0.0535626738406466,0.00496764858898737,0.999056525536239,0.999056525536239,deaths,fixed,90
Brazil,State,2020-10-25,4.88549347466605,1.5211208243368,0.0543247881938019,0.00503393589629532,0.999026233483632,0.999026233483632,deaths,fixed,90
Brazil,State,2020-10-26,4.92851253540401,1.51713441428479,0.0550527738408717,0.00509699523595063,0.998996460914572,0.998996460914572,deaths,fixed,90
Brazil,State,2020-10-27,4.97233377793673,1.51307744859898,0.0557595961436432,0.00515803566463624,0.99896679280229,0.99896679280229,deaths,fixed,90
Brazil,State,2020-10-28,5.01682953738382,1.50896171711016,0.0564553139956723,0.00521799326330671,0.998936888924909,0.998936888924909,deaths,fixed,90
Brazil,State,2020-10-29,5.06186159316171,1.50479995621812,0.0571503590021099,0.00527783527404352,0.998906373780422,0.998906373780422,deaths,fixed,90
Brazil,State,2020-10-30,5.10723787662435,1.50060979456546,0.0578609899449802,0.00533906344844415,0.998874629310963,0.998874629310963,deaths,fixed,90
Brazil,State,2020-10-31,5.15302930518728,1.49638473017973,0.0585840377065443,0.00540138309288425,0.998841729193762,0.998841729193762,deaths,fixed,90
Brazil,State,2020-11-01,5.19958864470368,1.49209254271301,0.0592875215645313,0.00546184581972492,0.998808868390932,0.998808868390932,deaths,fixed,90
Brazil,State,2020-11-02,5.24722217950079,1.48770532294575,0.0599428783337115,0.00551782735044048,0.998777184314747,0.998777184314747,deaths,fixed,90
Brazil,State,2020-11-03,5.29573360519161,1.48324105562495,0.0605716529588062,0.00557132125350582,0.998745883344424,0.998745883344424,deaths,fixed,90
Brazil,State,2020-11-04,5.34483713593339,1.47872591413936,0.0611965984079287,0.00562442564765152,0.998714085261671,0.998714085261671,deaths,fixed,90
Brazil,State,2020-11-05,5.39435530720989,1.47417614711844,0.0618301894521233,0.00567828795759988,0.998681278821001,0.998681278821001,deaths,fixed,90
Brazil,State,2020-11-06,5.44423938883403,1.46959617440221,0.0624816567007907,0.00573375433480493,0.99864704246956,0.99864704246956,deaths,fixed,90
Brazil,State,2020-11-07,5.4946130707783,1.4649747299142,0.0631420049385084,0.00578999687044944,0.998611700880304,0.998611700880304,deaths,fixed,90
Brazil,State,2020-11-08,5.54576722186881,1.46028538577068,0.0637834914912629,0.00584447209482862,0.998576405151677,0.998576405151677,deaths,fixed,90
Brazil,State,2020-11-09,5.59784538816412,1.45551514599729,0.0643930431075342,0.00589598746270165,0.998541736943778,0.998541736943778,deaths,fixed,90
Brazil,State,2020-11-10,5.65073515143233,1.45067426362051,0.0649856082759139,0.00594591810139406,0.998507070895551,0.998507070895551,deaths,fixed,90
Brazil,State,2020-11-11,5.70426921203397,1.44577803340462,0.0655709550304308,0.00599516127073402,0.998471996348718,0.998471996348718,deaths,fixed,90
Brazil,State,2020-11-12,5.75820911137656,1.44084824444161,0.0661561879989286,0.00604436817007173,0.99843621994231,0.99843621994231,deaths,fixed,90
Brazil,State,2020-11-13,5.81248998600617,1.43589083421638,0.0667410964507066,0.00609352012505337,0.998399748942458,0.998399748942458,deaths,fixed,90
Brazil,State,2020-11-14,5.86720220434705,1.43089771901029,0.0673021532330936,0.00614047083464298,0.99836369239678,0.99836369239678,deaths,fixed,90
Brazil,State,2020-11-15,5.92258784051678,1.42584697438823,0.0678171927832231,0.00618320410887324,0.998329120714112,0.998329120714112,deaths,fixed,90
Brazil,State,2020-11-16,5.9787530787799,1.42072903189681,0.0682739497442412,0.00622061134395634,0.998296691693804,0.998296691693804,deaths,fixed,90
Brazil,State,2020-11-17,6.03540373042578,1.41557059877785,0.06869294902299,0.00625457275287176,0.998265523944542,0.998265523944542,deaths,fixed,90
Brazil,State,2020-11-18,6.09234605793637,1.41038927513246,0.0690819240893652,0.00628579919834062,0.998235320048704,0.998235320048704,deaths,fixed,90
Brazil,State,2020-11-19,6.14934380304578,1.40520643317849,0.0694586257438361,0.00631591051835911,0.998205260013874,0.998205260013874,deaths,fixed,90
Brazil,State,2020-11-20,6.20627621452398,1.40003295636574,0.0698326590082582,0.00634578187487638,0.998174884276295,0.998174884276295,deaths,fixed,90
Brazil,State,2020-11-21,6.26318103319053,1.39486539011164,0.0702005253837029,0.00637509599307339,0.99814436640475,0.99814436640475,deaths,fixed,90
Brazil,State,2020-11-22,6.32033861463989,1.38967840017465,0.0705355005889318,0.0064014282719967,0.998115067637269,0.998115067637269,deaths,fixed,90
Brazil,State,2020-11-23,6.3778529281519,1.3844626201142,0.0708238967660413,0.00642354276972355,0.998087746336334,0.998087746336334,deaths,fixed,90
Brazil,State,2020-11-24,6.43549417547762,1.37923878650862,0.071082079967823,0.0064429309961207,0.998061635687056,0.998061635687056,deaths,fixed,90
Brazil,State,2020-11-25,6.49309703896918,1.37402179626526,0.0713201252251566,0.00646051063699208,0.998036265469997,0.998036265469997,deaths,fixed,90
Brazil,State,2020-11-26,6.55053793943001,1.3688227852291,0.0715408746517471,0.0064765421278442,0.998011537036062,0.998011537036062,deaths,fixed,90
Brazil,State,2020-11-27,6.60778925020882,1.36364421623676,0.0717415370575159,0.00649077547190027,0.997987637613352,0.997987637613352,deaths,fixed,90
Brazil,State,2020-11-28,6.66478287001408,1.35849217726801,0.0719248167257466,0.00650345818638468,0.997964460647109,0.997964460647109,deaths,fixed,90
Brazil,State,2020-11-29,6.72178343505685,1.35334282629345,0.0720647146326904,0.00651224299859309,0.997943439554114,0.997943439554114,deaths,fixed,90
Brazil,State,2020-11-30,6.77889860485894,1.34818646929298,0.0721480061333181,0.0065159419770684,0.997925360918072,0.997925360918072,deaths,fixed,90
Brazil,State,2020-12-01,6.83589043990098,1.34304447610332,0.0721906543258738,0.0065160046691625,0.997909437670807,0.997909437670807,deaths,fixed,90
Brazil,State,2020-12-02,6.8924883949367,1.33794109590858,0.0722143038436716,0.00651438968047275,0.997894534492801,0.997894534492801,deaths,fixed,90
Brazil,State,2020-12-03,6.94859299049422,1.33288523494635,0.0722185469088239,0.00651106255567949,0.997880727205097,0.997880727205097,deaths,fixed,90
Brazil,State,2020-12-04,7.00412436337213,1.32788400938461,0.0722041331805388,0.00650609317540973,0.997868018726846,0.997868018726846,deaths,fixed,90
Brazil,State,2020-12-05,7.0591377171519,1.32293243508174,0.0721572897816794,0.00649824320064089,0.997857232703578,0.997857232703578,deaths,fixed,90
Brazil,State,2020-12-06,7.11381125967233,1.3180144750822,0.072060113850095,0.00648590525223009,0.997849418746895,0.997849418746895,deaths,fixed,90
Brazil,State,2020-12-07,7.16838295573941,1.31310880057755,0.0718831027808149,0.00646643179906527,0.997846317671755,0.997846317671755,deaths,fixed,90
Brazil,State,2020-12-08,7.2229270537325,1.30820882033393,0.0716010159757147,0.00643756417653564,0.99784947726572,0.99784947726572,deaths,fixed,90
Brazil,State,2020-12-09,7.27715862157348,1.30334002871532,0.0712296276499146,0.00640073443614055,0.997858081529293,0.997858081529293,deaths,fixed,90
Brazil,State,2020-12-10,7.33089738050692,1.29851851938726,0.0707771552316047,0.00635669251603507,0.997871709874946,0.997871709874946,deaths,fixed,90
Brazil,State,2020-12-11,7.38404200479787,1.29375329368874,0.0702472371241365,0.00630577546614691,0.997890173122562,0.997890173122562,deaths,fixed,90
Brazil,State,2020-12-12,7.436526961405,1.28905015036522,0.0696391689674622,0.00624792976648355,0.997913513588604,0.997913513588604,deaths,fixed,90
Brazil,State,2020-12-13,7.48853577329029,1.28439260670587,0.0689344904777789,0.00618150949786452,0.997942740305341,0.997942740305341,deaths,fixed,90
Brazil,State,2020-12-14,7.54019037635587,1.27976973983365,0.0681122748729221,0.0061046508761513,0.997978985671516,0.997978985671516,deaths,fixed,90
Brazil,State,2020-12-15,7.59121268864788,1.27520634346027,0.0671870188309619,0.00601866724826834,0.998021347285592,0.998021347285592,deaths,fixed,90
Brazil,State,2020-12-16,7.64138043476139,1.2707222051055,0.0661684262133349,0.00592443985813618,0.998069170171253,0.998069170171253,deaths,fixed,90
Brazil,State,2020-12-17,7.69049570083487,1.26633493705289,0.0650609171867323,0.00582237505538795,0.998122081036194,0.998122081036194,deaths,fixed,90
Brazil,State,2020-12-18,7.73841509923146,1.2620572229723,0.0638725225828518,0.00571320120744773,0.998179462697625,0.998179462697625,deaths,fixed,90
Brazil,State,2020-12-19,7.78509361941305,1.25789295089211,0.0626050309250741,0.00559708696645373,0.998241014904319,0.998241014904319,deaths,fixed,90
Brazil,State,2020-12-20,7.83069533262719,1.25382738120586,0.0612400124229597,0.00547239370066328,0.998307481200056,0.998307481200056,deaths,fixed,90
Brazil,State,2020-12-21,7.87530237019214,1.24985310427889,0.0597626546977459,0.00533780893748322,0.998379333363477,0.998379333363477,deaths,fixed,90
Brazil,State,2020-12-22,7.91875558308743,1.24598422083749,0.0581766585259911,0.00519367537779505,0.998456013632851,0.998456013632851,deaths,fixed,90
Brazil,State,2020-12-23,7.96082214687,1.24224134363765,0.0564989740028176,0.00504151720994566,0.99853625846688,0.99853625846688,deaths,fixed,90
Brazil,State,2020-12-24,8.00136940773511,1.23863612758525,0.0547424882670653,0.00488249318145608,0.99861902553782,0.99861902553782,deaths,fixed,90
Brazil,State,2020-12-25,8.04029377996876,1.23517757593443,0.0529278052783964,0.00471844774881496,0.998702922784851,0.998702922784851,deaths,fixed,90
Brazil,State,2020-12-26,8.0775713259538,1.23186758543369,0.0510714807348865,0.00455086110564124,0.998786829280423,0.998786829280423,deaths,fixed,90
Brazil,State,2020-12-27,8.11336377697533,1.22869161853966,0.0491595262033843,0.00437849003715819,0.998871082027755,0.998871082027755,deaths,fixed,90
Brazil,State,2020-12-28,8.14777239079918,1.22564055642988,0.0471776151593725,0.00420006345051299,0.998955948792127,0.998955948792127,deaths,fixed,90
Brazil,State,2020-12-29,8.18057628844724,1.22273390507973,0.0451456121712378,0.00401735512363016,0.999040180651752,0.999040180651752,deaths,fixed,90
Brazil,State,2020-12-30,8.21145720014202,1.21999978872832,0.0431001109111376,0.0038336236066174,0.999121972845931,0.999121972845931,deaths,fixed,90
Brazil,State,2020-12-31,8.24023287825373,1.2174542202646,0.0410695863677335,0.00365139978873923,0.999200062691439,0.999200062691439,deaths,fixed,90
Brazil,State,2021-01-01,8.26687544878123,1.2150994325999,0.0390791286851522,0.00347290937463378,0.99927349661764,0.99927349661764,deaths,fixed,90
Brazil,State,2021-01-02,8.29142852160085,1.21293130633832,0.0371489207093646,0.00329993834799734,0.999341670608534,0.999341670608534,deaths,fixed,90
Brazil,State,2021-01-03,8.31402850972654,1.21093754010027,0.0352824356693583,0.0031327859940162,0.999404681529473,0.999404681529473,deaths,fixed,90
Brazil,State,2021-01-04,8.3347514362387,1.20911124126649,0.0334854229744274,0.00297195323233348,0.999462587241507,0.999462587241507,deaths,fixed,90
