region,subregion,date,cases,deaths,ma_days,lag_days,ma_cases,ma_deaths
Kansas,County,2020-09-15,0,0,11,61,422.00000000000006,8
Kansas,County,2020-09-16,955,34,11,61,599.5454545454546,8.909090909090908
Kansas,County,2020-09-17,0,0,11,61,527,8.636363636363637
Kansas,County,2020-09-18,1319,13,11,61,633.5454545454545,8.818181818181818
Kansas,County,2020-09-19,0,0,11,61,648.6363636363637,10
Kansas,County,2020-09-20,0,0,11,61,646.6363636363636,9
Kansas,County,2020-09-21,1996,12,11,61,661.6363636363636,9
Kansas,County,2020-09-22,78,15,11,61,574.8181818181818,5.909090909090908
Kansas,County,2020-09-23,1213,11,11,61,743.9090909090909,6.454545454545454
Kansas,County,2020-09-24,166,13,11,61,630.090909090909,6
Kansas,County,2020-09-25,1386,1,11,61,725.2727272727274,7.1818181818181825
Kansas,County,2020-09-26,165,0,11,61,740.7272727272727,7.454545454545454
Kansas,County,2020-09-27,0,0,11,61,673.909090909091,7.454545454545455
Kansas,County,2020-09-28,1860,6,11,61,675.4545454545455,7.181818181818181
Kansas,County,2020-09-29,67,8,11,61,565.3636363636364,6.181818181818181
Kansas,County,2020-09-30,1047,13,11,61,677.8181818181818,5.454545454545454
Kansas,County,2020-10-01,170,3,11,61,573.9090909090909,5.636363636363637
Kansas,County,2020-10-02,1261,12,11,61,662.6363636363636,6.363636363636363
Kansas,County,2020-10-03,95,12,11,61,674,9.181818181818182
Kansas,County,2020-10-04,2,0,11,61,665.5454545454546,10.818181818181818
Kansas,County,2020-10-05,1403,5,11,61,659.4545454545455,10.090909090909092
Kansas,County,2020-10-06,243,3,11,61,573.0909090909091,9.181818181818182
Kansas,County,2020-10-07,1141,8,11,61,736.4545454545454,9.636363636363637
Kansas,County,2020-10-08,125,31,11,61,638.8181818181818,10.363636363636363
Kansas,County,2020-10-09,1767,24,11,61,743.1818181818181,10.272727272727273
Kansas,County,2020-10-10,0,0,11,61,757.2727272727274,12.454545454545455
Kansas,County,2020-10-11,97,3,11,61,777.5454545454546,13.545454545454545
Kansas,County,2020-10-12,1967,8,11,61,762,14.545454545454545
Kansas,County,2020-10-13,187,20,11,61,671,14
Kansas,County,2020-10-14,1243,11,11,61,841.5454545454545,12
Kansas,County,2020-10-15,157,24,11,61,700.4545454545454,12.090909090909092
Kansas,County,2020-10-16,1626,17,11,61,829.7272727272729,13.181818181818182
Kansas,County,2020-10-17,72,14,11,61,847.6363636363637,15.636363636363637
Kansas,County,2020-10-18,140,2,11,61,812.909090909091,16.18181818181818
Kansas,County,2020-10-19,2001,9,11,61,803.3636363636363,15.181818181818182
Kansas,County,2020-10-20,215,25,11,61,709.7272727272727,14.454545454545455
Kansas,County,2020-10-21,1422,12,11,61,895,13.454545454545455
Kansas,County,2020-10-22,294,30,11,61,772.2727272727273,12.90909090909091
Kansas,County,2020-10-23,1585,14,11,61,1019.5454545454545,12.90909090909091
Kansas,County,2020-10-24,82,9,11,61,1039.1818181818182,13.363636363636365
Kansas,County,2020-10-25,213,3,11,61,1125.2727272727275,13.636363636363637
Kansas,County,2020-10-26,2195,13,11,61,1109.0909090909092,12
Kansas,County,2020-10-27,276,11,11,61,979.818181818182,10.90909090909091
Kansas,County,2020-10-28,2792,14,11,61,1299.909090909091,10.181818181818182
Kansas,County,2020-10-29,356,7,11,61,1184.4545454545455,10.000000000000002
Kansas,County,2020-10-30,2948,12,11,61,1426.9090909090908,10.181818181818182
Kansas,County,2020-10-31,37,7,11,61,1473.4545454545453,11.090909090909092
Kansas,County,2020-11-01,0,0,11,61,1714.363636363636,11.090909090909093
Kansas,County,2020-11-02,3815,22,11,61,1695.8181818181815,10.454545454545457
Kansas,County,2020-11-03,315,12,11,61,1450.0909090909088,9.181818181818183
Kansas,County,2020-11-04,2749,11,11,61,1935.6363636363637,9.818181818181817
Kansas,County,2020-11-05,725,13,11,61,1718.1818181818182,10.636363636363637
Kansas,County,2020-11-06,4845,13,11,61,2182.1818181818185,10.363636363636363
Kansas,County,2020-11-07,72,4,11,61,2234.818181818182,11.545454545454543
Kansas,County,2020-11-08,89,0,11,61,2431.090909090909,10.272727272727273
Kansas,County,2020-11-09,5697,14,11,61,2419.5454545454545,10.272727272727273
Kansas,County,2020-11-10,556,21,11,61,2169.6363636363635,9.272727272727273
Kansas,County,2020-11-11,5141,4,11,61,2766.727272727273,10.818181818181818
Kansas,County,2020-11-12,579,13,11,61,2374.4545454545455,10.636363636363637
Kansas,County,2020-11-13,5974,8,11,61,2852.090909090909,11.363636363636363
Kansas,County,2020-11-14,188,12,11,61,2880.4545454545455,13.636363636363637
Kansas,County,2020-11-15,0,0,11,61,2868.181818181818,15.818181818181817
Kansas,County,2020-11-16,7293,30,11,61,2841.6363636363635,15.909090909090908
Kansas,County,2020-11-17,530,11,11,61,2381,16.90909090909091
Kansas,County,2020-11-18,5326,12,11,61,2967.4545454545455,17.545454545454543
Kansas,County,2020-11-19,401,25,11,61,2509.818181818182,20.363636363636363
Kansas,County,2020-11-20,5562,38,11,61,2951.6363636363635,22
Kansas,County,2020-11-21,264,22,11,61,2959.9090909090905,22
Kansas,County,2020-11-22,74,15,11,61,2715,19.272727272727273
Kansas,County,2020-11-23,7030,20,11,61,2710.909090909091,20.09090909090909
Kansas,County,2020-11-24,940,39,11,61,2226.727272727273,19.181818181818183
Kansas,County,2020-11-25,5048,30,11,61,2621.363636363636,20.27272727272727
Kansas,County,2020-11-26,91,0,11,61,2151.090909090909,19.818181818181817
Kansas,County,2020-11-27,4599,0,11,61,2546.090909090909,23.72727272727273
Kansas,County,2020-11-28,485,20,11,61,2574.3636363636365,23.63636363636364
Kansas,County,2020-11-29,0,2,11,61,2488.7272727272725,24.272727272727273
Kansas,County,2020-11-30,4742,37,11,61,2403.272727272727,21.272727272727273
Kansas,County,2020-12-01,389,33,11,61,1952.1818181818182,19.181818181818187
Kansas,County,2020-12-02,4609,65,11,61,2422.4545454545455,20.363636363636367
Kansas,County,2020-12-03,385,14,11,61,2045.909090909091,22.363636363636367
Kansas,County,2020-12-04,6088,27,11,61,2517.3636363636365,27.363636363636367
Kansas,County,2020-12-05,0,6,11,61,2542.090909090909,30.363636363636363
Kansas,County,2020-12-06,86,7,11,61,2586.3636363636365,30.909090909090914
Kansas,County,2020-12-07,5264,13,11,61,2555.090909090909,28.272727272727277
Kansas,County,2020-12-08,457,22,11,61,2137.363636363636,22.72727272727273
Kansas,County,2020-12-09,5671,75,11,61,2525.545454545454,24.72727272727273
Kansas,County,2020-12-10,272,35,11,61,1997.9999999999998,27.727272727272734
Kansas,County,2020-12-11,5229,43,11,61,2396.2727272727275,32.09090909090909
Kansas,County,2020-12-12,45,4,11,61,2406,34.90909090909091
Kansas,County,2020-12-13,14,4,11,61,2426.3636363636365,36.18181818181819
Kansas,County,2020-12-14,4655,36,11,61,2385.363636363636,34.63636363636364
Kansas,County,2020-12-15,285,60,11,61,1871.8181818181818,27.909090909090914
Kansas,County,2020-12-16,4381,54,11,61,1847.090909090909,24.72727272727273
Kansas,County,2020-12-17,193,38,11,61,1371.7272727272725,20.81818181818182
Kansas,County,2020-12-18,5488,27,11,61,1367.6363636363635,20.454545454545457
Kansas,County,2020-12-19,6,5,11,61,1366.3636363636363,20.090909090909093
Kansas,County,2020-12-20,22,1,11,61,943.1818181818181,16.81818181818182
Kansas,County,2020-12-21,0,0,11,61,917.2727272727273,11.363636363636363
Kansas,County,2020-12-22,0,0,11,61,519,6.454545454545455
Kansas,County,2020-12-23,0,0,11,61,1904.3636363636365,18.636363636363637
Kansas,County,2020-12-24,0,0,11,61,1409.909090909091,21.09090909090909
Kansas,County,2020-12-25,0,0,11,61,1986.2727272727275,26.09090909090909
Kansas,County,2020-12-26,0,0,11,61,1991.818181818182,29.81818181818182
Kansas,County,2020-12-27,0,0,11,61,2430.545454545455,30.72727272727273
Kansas,County,2020-12-28,15432,172,11,61,2430.545454545455,30.81818181818182
Kansas,County,2020-12-29,49,54,11,61,2431,30.81818181818182
Kansas,County,2020-12-30,6346,60,11,61,2792.4545454545455,35.63636363636364
Kansas,County,2020-12-31,83,42,11,61,2804.181818181818,38.909090909090914
Kansas,County,2021-01-01,4826,10,11,61,3300.1818181818185,43.72727272727273
Kansas,County,2021-01-02,0,1,11,61,3310.5454545454545,47.18181818181819
Kansas,County,2021-01-03,5,0,11,61,2390.1818181818185,35
Kansas,County,2021-01-04,3976,53,11,61,2388.818181818182,30.81818181818182
Kansas,County,2021-01-05,129,36,11,61,1810.909090909091,25.63636363636364
Kansas,County,2021-01-06,5456,53,11,61,2272.090909090909,26
Kansas,County,2021-01-07,114,38,11,61,1845.1818181818182,29.000000000000004
Kansas,County,2021-01-08,5308,38,11,61,1845.1818181818182,28.909090909090914
Kansas,County,2021-01-09,34,8,11,61,2256.7272727272725,34.27272727272727
Kansas,County,2021-01-10,-11,3,11,61,2252.1818181818176,32.18181818181818
Kansas,County,2021-01-11,5156,46,11,61,2242.363636363636,30.454545454545453
Kansas,County,2021-01-12,130,43,11,61,1751.1818181818182,25.909090909090907
Kansas,County,2021-01-13,0,0,11,61,2042.3636363636363,22.636363636363633
Kansas,County,2021-01-14,4532,59,11,61,1573.6363636363635,20
Kansas,County,2021-01-15,3926,30,11,61,1898,23.363636363636367
Kansas,County,2021-01-16,21,17,11,61,1919.7272727272727,24.545454545454547
Kansas,County,2021-01-17,53,3,11,61,1744.0000000000002,22.454545454545457
Kansas,County,2021-01-18,3317,2,11,61,1734.727272727273,19.09090909090909
Kansas,County,2021-01-19,152,9,11,61,1734.727272727273,19.272727272727273
Kansas,County,2021-01-20,3602,45,11,61,1553.9090909090912,14.636363636363637
Kansas,County,2021-01-21,228,16,11,61,1208.2727272727275,16.272727272727273
Kansas,County,2021-01-22,3223,23,11,61,1475.9090909090908,15.545454545454547
Kansas,County,2021-01-23,28,6,11,61,1490.9090909090908,20.272727272727273
Kansas,County,2021-01-24,0,2,11,61,1377.6363636363635,22.727272727272723
Kansas,County,2021-01-25,2543,8,11,61,1365.2727272727273,22.27272727272727
Kansas,County,2021-01-26,124,48,11,61,1037.8181818181818,18.36363636363636
Kansas,County,2021-01-27,2965,9,11,61,1197.1818181818182,16.909090909090907
Kansas,County,2021-01-28,218,55,11,61,917.5454545454545,18.090909090909093
Kansas,County,2021-01-29,2071,29,11,61,915,17.545454545454547
Kansas,County,2021-01-30,16,4,11,61,1113.7272727272727,26
Kansas,County,2021-01-31,0,2,11,61,1105.1818181818182,28.636363636363633
Kansas,County,2021-02-01,1981,0,11,61,1095.909090909091,24.636363636363637
Kansas,County,2021-02-02,147,36,11,61,826.3636363636365,23.81818181818182
Kansas,County,2021-02-03,0,0,11,61,945.6363636363637,21.363636363636367
Kansas,County,2021-02-04,2186,95,11,61,762.0909090909092,24.090909090909093
Kansas,County,2021-02-05,2449,37,11,61,930.5454545454546,25.090909090909093
Kansas,County,2021-02-06,22,4,11,61,938.4545454545455,29.090909090909093
Kansas,County,2021-02-07,0,0,11,61,871.909090909091,31.090909090909093
Kansas,County,2021-02-08,1530,28,11,61,858.5454545454546,28.81818181818182
Kansas,County,2021-02-09,52,59,11,61,858.5454545454546,28.81818181818182
Kansas,County,2021-02-10,1869,15,11,61,776.4545454545455,20.727272727272727
Kansas,County,2021-02-11,87,46,11,61,556.6363636363636,18.545454545454547
Kansas,County,2021-02-12,1249,22,11,61,671.7272727272729,19.545454545454547
Kansas,County,2021-02-13,0,11,11,61,679.8181818181819,25.90909090909091
Kansas,County,2021-02-14,0,0,11,61,716.5454545454545,124.27272727272727
Kansas,County,2021-02-15,1283,6,11,61,711.8181818181818,118.9090909090909
Kansas,County,2021-02-16,31,13,11,61,541.9090909090909,117.54545454545455
Kansas,County,2021-02-17,1288,15,11,61,606,116.18181818181817
Kansas,County,2021-02-18,89,70,11,61,492.45454545454544,114.18181818181817
Kansas,County,2021-02-19,1934,1110,11,61,588.0909090909091,120.27272727272727
Kansas,County,2021-02-20,0,0,11,61,588.0909090909091,120.27272727272727
Kansas,County,2021-02-21,0,0,11,61,539.6363636363636,120.9090909090909
Kansas,County,2021-02-22,792,31,11,61,536.8181818181818,119.72727272727272
Kansas,County,2021-02-23,0,0,11,61,419.7272727272727,118.36363636363636
Kansas,County,2021-02-24,1052,78,11,61,465.09090909090907,112.72727272727272
Kansas,County,2021-02-25,0,0,11,61,289.27272727272725,11.818181818181818
Kansas,County,2021-02-26,750,13,11,61,357.09090909090907,18.363636363636367
Kansas,County,2021-02-27,0,0,11,61,357.09090909090907,18.363636363636367
Kansas,County,2021-02-28,0,0,11,61,348.27272727272725,16.818181818181817
Kansas,County,2021-03-01,588,8,11,61,348.27272727272725,16.818181818181817
Kansas,County,2021-03-02,0,0,11,61,252.63636363636363,9.727272727272727
Kansas,County,2021-03-03,746,72,11,61,300.8181818181818,9.818181818181818
Kansas,County,2021-03-04,0,0,11,61,232.63636363636363,8.636363636363637
Kansas,County,2021-03-05,695,14,11,61,296.27272727272725,11.181818181818182
Kansas,County,2021-03-06,0,0,11,61,296.27272727272725,11.181818181818182
Kansas,County,2021-03-07,0,0,11,61,282.6363636363636,12.545454545454547
Kansas,County,2021-03-08,530,1,11,61,282.6363636363636,12.545454545454547
Kansas,County,2021-03-09,0,0,11,61,214.81818181818184,6
Kansas,County,2021-03-10,700,28,11,61,250.54545454545456,6.363636363636363
Kansas,County,2021-03-11,0,0,11,61,187.36363636363637,5.090909090909091
Kansas,County,2021-03-12,438,23,11,61,241.63636363636363,5.181818181818182
Kansas,County,2021-03-13,0,0,11,61,241.63636363636363,5.181818181818182
Kansas,County,2021-03-14,0,0,11,61,231.8181818181818,6
Kansas,County,2021-03-15,393,4,11,61,231.8181818181818,6
Kansas,County,2021-03-16,0,0,11,61,168.1818181818182,3.4545454545454546
Kansas,County,2021-03-17,597,1,11,61,168.1818181818182,3.4545454545454546
Kansas,County,2021-03-18,0,0,11,61,128.36363636363637,1.3636363636363638
Kansas,County,2021-03-19,422,10,11,61,128.36363636363637,1.3636363636363638
Kansas,County,2021-03-20,0,0,11,61,128.36363636363637,1.3636363636363638
Kansas,County,2021-03-21,0,0,11,61,96.18181818181819,0
Kansas,County,2021-03-22,0,0,11,61,96.18181818181819,0
Kansas,County,2021-03-23,0,0,11,61,41.909090909090914,0
Kansas,County,2021-03-24,0,0,11,61,41.909090909090914,0
Kansas,County,2021-03-25,0,0,11,61,3.5454545454545454,0
Kansas,County,2021-03-26,39,-21,11,61,89.9090909090909,0.09090909090909083
Kansas,County,2021-03-27,0,0,11,61,89.9090909090909,0.09090909090909083
Kansas,County,2021-03-28,0,0,11,61,136.72727272727272,1.8181818181818183
Kansas,County,2021-03-29,0,0,11,61,136.72727272727272,1.8181818181818183
Kansas,County,2021-03-30,0,0,11,61,136.72727272727272,1.8181818181818183
Kansas,County,2021-03-31,950,22,11,61,168.63636363636363,2
Kansas,County,2021-04-01,0,0,11,61,165.0909090909091,3.909090909090909
Kansas,County,2021-04-02,515,19,11,61,214.09090909090907,4.454545454545455
Kansas,County,2021-04-03,0,0,11,61,214.09090909090907,4.454545454545455
Kansas,County,2021-04-04,0,0,11,61,254.72727272727275,4.181818181818182
Kansas,County,2021-04-05,351,2,11,61,254.72727272727275,4.181818181818182
Kansas,County,2021-04-06,0,0,11,61,168.36363636363637,2.1818181818181817
Kansas,County,2021-04-07,539,6,11,61,212.27272727272728,1.5454545454545454
Kansas,County,2021-04-08,0,0,11,61,165.45454545454547,0
Kansas,County,2021-04-09,447,-3,11,61,220.0909090909091,1
Kansas,County,2021-04-10,0,0,11,61,220.0909090909091,1
Kansas,County,2021-04-11,0,0,11,61,237.36363636363637,1.909090909090909
Kansas,County,2021-04-12,483,-7,11,61,237.36363636363637,1.909090909090909
Kansas,County,2021-04-13,0,0,11,61,188.36363636363637,1.3636363636363635
Kansas,County,2021-04-14,601,13,11,61,227.36363636363637,1.2727272727272727
Kansas,County,2021-04-15,0,0,11,61,186.72727272727272,1.5454545454545454
Kansas,County,2021-04-16,541,12,11,61,240.63636363636365,2.0909090909090913
Kansas,County,2021-04-17,0,0,11,61,240.63636363636365,2.0909090909090913
Kansas,County,2021-04-18,0,0,11,61,241.1818181818182,3.3636363636363633
Kansas,County,2021-04-19,429,-1,11,61,241.1818181818182,3.3636363636363633
Kansas,County,2021-04-20,0,0,11,61,186.54545454545456,2.1818181818181817
Kansas,County,2021-04-21,593,6,11,61,231.36363636363637,2.6363636363636362
Kansas,County,2021-04-22,0,0,11,61,182.1818181818182,1.5454545454545454
Kansas,County,2021-04-23,489,7,11,61,240.81818181818184,2
Kansas,County,2021-04-24,0,0,11,61,240.81818181818184,2
Kansas,County,2021-04-25,0,0,11,61,258.1818181818182,2.4545454545454546
Kansas,County,2021-04-26,493,5,11,61,258.1818181818182,2.4545454545454546
Kansas,County,2021-04-27,0,0,11,61,204.27272727272725,1.9090909090909092
Kansas,County,2021-04-28,645,5,11,61,251.09090909090907,2.1818181818181817
Kansas,County,2021-04-29,0,0,11,61,206.63636363636363,1.5454545454545454
Kansas,County,2021-04-30,620,4,11,61,249.36363636363637,2.8181818181818183
Kansas,County,2021-05-01,0,0,11,61,249.36363636363637,2.8181818181818183
Kansas,County,2021-05-02,0,0,11,61,245.54545454545456,3.7272727272727275
Kansas,County,2021-05-03,515,3,11,61,278.3636363636364,3.909090909090909
Kansas,County,2021-05-04,0,0,11,61,219.72727272727272,3.4545454545454546
Kansas,County,2021-05-05,470,14,11,61,219.72727272727272,3.4545454545454546
Kansas,County,2021-05-06,0,0,11,61,163.36363636363635,3.090909090909091
Kansas,County,2021-05-07,451,15,11,61,200.72727272727272,4.2727272727272725
Kansas,County,2021-05-08,361,2,11,61,200.72727272727272,4.2727272727272725
Kansas,County,2021-05-09,0,0,11,61,187.27272727272728,4.818181818181818
Kansas,County,2021-05-10,0,0,11,61,187.27272727272728,4.818181818181818
Kansas,County,2021-05-11,0,0,11,61,144.54545454545456,3.5454545454545454
Kansas,County,2021-05-12,411,13,11,61,178,3.727272727272727
Kansas,County,2021-05-13,0,0,11,61,137,2.3636363636363633
Kansas,County,2021-05-14,367,9,11,61,151.27272727272728,3.363636363636364
Kansas,County,2021-05-15,0,0,11,61,151.27272727272728,3.363636363636364
Kansas,County,2021-05-16,0,0,11,61,188.1818181818182,3.7272727272727275
Kansas,County,2021-05-17,368,2,11,61,188.1818181818182,3.7272727272727275
Kansas,County,2021-05-18,0,0,11,61,150.8181818181818,2.5454545454545454
Kansas,County,2021-05-19,518,13,11,61,175.90909090909093,2.6363636363636367
Kansas,County,2021-05-20,0,0,11,61,142.54545454545456,1.8181818181818183
Kansas,County,2021-05-21,406,4,11,61,183.1818181818182,2.6363636363636367
Kansas,County,2021-05-22,0,0,11,61,183.1818181818182,2.6363636363636367
Kansas,County,2021-05-23,0,0,11,61,174.36363636363637,3.2727272727272725
Kansas,County,2021-05-24,276,1,11,61,174.36363636363637,3.2727272727272725
Kansas,County,2021-05-25,0,0,11,61,127.27272727272728,2.090909090909091
Kansas,County,2021-05-26,447,9,11,61,127.27272727272728,2.090909090909091
Kansas,County,2021-05-27,0,0,11,61,90.36363636363637,1.7272727272727273
Kansas,County,2021-05-28,271,9,11,61,138.72727272727272,2
Kansas,County,2021-05-29,0,0,11,61,138.72727272727272,2
Kansas,County,2021-05-30,0,0,11,61,143.8181818181818,2.3636363636363638
Kansas,County,2021-05-31,0,0,11,61,143.8181818181818,2.3636363636363638
Kansas,County,2021-06-01,0,0,11,61,103.18181818181819,1.5454545454545454
Kansas,County,2021-06-02,532,3,11,61,125.36363636363637,3
Kansas,County,2021-06-03,0,0,11,61,100.72727272727273,2.1818181818181817
Kansas,County,2021-06-04,332,5,11,61,137.1818181818182,2.454545454545454
Kansas,County,2021-06-05,0,0,11,61,137.1818181818182,2.454545454545454
Kansas,County,2021-06-06,0,0,11,61,161.63636363636365,2.7272727272727275
Kansas,County,2021-06-07,244,16,11,61,161.63636363636365,2.7272727272727275
Kansas,County,2021-06-08,0,0,11,61,113.27272727272728,2.4545454545454546
Kansas,County,2021-06-09,401,3,11,61,135.54545454545456,4.181818181818182
Kansas,County,2021-06-10,0,0,11,61,105.36363636363637,3.727272727272727
Kansas,County,2021-06-11,269,3,11,61,135.27272727272728,3.9999999999999996
Kansas,County,2021-06-12,0,0,11,61,135.27272727272728,3.9999999999999996
Kansas,County,2021-06-13,0,0,11,61,130.9090909090909,2.636363636363636
Kansas,County,2021-06-14,245,19,11,61,130.9090909090909,2.636363636363636
Kansas,County,2021-06-15,0,0,11,61,94.45454545454545,2.3636363636363633
Kansas,County,2021-06-16,329,3,11,61,108.63636363636364,2.3636363636363633
Kansas,County,2021-06-17,0,0,11,61,84.18181818181819,2.090909090909091
Kansas,County,2021-06-18,196,1,11,61,113.45454545454547,3
Kansas,County,2021-06-19,0,0,11,61,113.45454545454547,3
Kansas,County,2021-06-20,0,0,11,61,117.36363636363637,2
Kansas,County,2021-06-21,156,0,11,61,117.36363636363637,2
Kansas,County,2021-06-22,0,0,11,61,87.45454545454547,1.7272727272727273
Kansas,County,2021-06-23,322,10,11,61,160.27272727272728,2.5454545454545454
Kansas,County,2021-06-24,0,0,11,61,142.45454545454547,2.4545454545454546
Kansas,County,2021-06-25,288,8,11,61,142.45454545454547,2.4545454545454546
Kansas,County,2021-06-26,0,0,11,61,142.45454545454547,2.4545454545454546
Kansas,County,2021-06-27,0,0,11,61,165.45454545454547,2.7272727272727275
Kansas,County,2021-06-28,801,9,11,61,165.45454545454547,2.7272727272727275
Kansas,County,2021-06-29,0,0,11,61,136.1818181818182,1.8181818181818181
Kansas,County,2021-06-30,0,0,11,61,136.1818181818182,1.8181818181818181
Kansas,County,2021-07-01,0,0,11,61,110,1.0909090909090908
Kansas,County,2021-07-02,409,3,11,61,207.36363636363637,1.7272727272727273
Kansas,County,2021-07-03,0,0,11,61,207.36363636363637,1.7272727272727273
Kansas,County,2021-07-04,0,0,11,61,211.9090909090909,1.8181818181818181
Kansas,County,2021-07-05,0,0,11,61,211.9090909090909,1.8181818181818181
Kansas,County,2021-07-06,0,0,11,61,211.9090909090909,1.8181818181818181
Kansas,County,2021-07-07,1071,7,11,61,273,2.909090909090909
Kansas,County,2021-07-08,0,0,11,61,235.8181818181818,2.6363636363636362
Kansas,County,2021-07-09,851,10,11,61,340.8181818181818,3.3636363636363638
Kansas,County,2021-07-10,0,0,11,61,340.8181818181818,3.3636363636363638
Kansas,County,2021-07-11,0,0,11,61,442.72727272727275,3.4545454545454546
Kansas,County,2021-07-12,672,12,11,61,442.72727272727275,3.4545454545454546
Kansas,County,2021-07-13,0,0,11,61,345.3636363636364,2.8181818181818183
Kansas,County,2021-07-14,1155,8,11,61,418.27272727272725,2.909090909090909
Kansas,County,2021-07-15,0,0,11,61,340.9090909090909,2
Kansas,County,2021-07-16,1121,1,11,61,481,3.8181818181818183
Kansas,County,2021-07-17,0,0,11,61,481,3.8181818181818183
Kansas,County,2021-07-18,0,0,11,61,559.8181818181818,4.636363636363637
Kansas,County,2021-07-19,802,1,11,61,559.8181818181818,4.636363636363637
Kansas,County,2021-07-20,0,0,11,61,454.81818181818176,3.909090909090909
Kansas,County,2021-07-21,1541,20,11,61,590.090909090909,4.272727272727273
Kansas,County,2021-07-22,0,0,11,61,488.18181818181813,4.1818181818181825
Kansas,County,2021-07-23,1539,21,11,61,686.0909090909091,4.1818181818181825
Kansas,County,2021-07-24,0,0,11,61,686.0909090909091,4.1818181818181825
Kansas,County,2021-07-25,0,0,11,61,795,4.090909090909092
Kansas,County,2021-07-26,1488,4,11,61,795,4.090909090909092
Kansas,County,2021-07-27,0,0,11,61,654.9090909090909,2.272727272727273
Kansas,County,2021-07-28,2177,0,11,61,809.8181818181818,2.272727272727273
Kansas,County,2021-07-29,0,0,11,61,669.9090909090909,0.36363636363636365
Kansas,County,2021-07-30,2000,0,11,61,916.6363636363636,4.181818181818182
Kansas,County,2021-07-31,0,0,11,61,916.6363636363636,4.181818181818182
Kansas,County,2021-08-01,0,0,11,61,979.2727272727271,5
Kansas,County,2021-08-02,1704,0,11,61,979.2727272727271,5
Kansas,County,2021-08-03,0,0,11,61,781.3636363636363,5
Kansas,County,2021-08-04,2714,42,11,61,1024,7.090909090909091
Kansas,County,2021-08-05,0,0,11,61,842.1818181818181,7.090909090909091
Kansas,County,2021-08-06,2177,13,11,61,1091.3636363636365,10.363636363636363
Kansas,County,2021-08-07,0,0,11,61,1091.3636363636365,10.363636363636363
Kansas,County,2021-08-08,0,0,11,61,1208.3636363636365,12.727272727272728
Kansas,County,2021-08-09,2669,23,11,61,1208.3636363636365,12.727272727272728
Kansas,County,2021-08-10,0,0,11,61,961.6363636363636,8.90909090909091
Kansas,County,2021-08-11,2741,36,11,61,1184.909090909091,9.818181818181818
Kansas,County,2021-08-12,0,0,11,61,987.0000000000001,8.636363636363637
Kansas,County,2021-08-13,2991,26,11,61,1260.2727272727275,14.272727272727273
Kansas,County,2021-08-14,0,0,11,61,1260.2727272727275,14.272727272727273
Kansas,County,2021-08-15,0,0,11,61,1260.818181818182,15.636363636363637
Kansas,County,2021-08-16,2456,10,11,61,1260.818181818182,15.636363636363637
Kansas,County,2021-08-17,0,0,11,61,1011.6363636363637,12.363636363636363
Kansas,County,2021-08-18,3006,62,11,61,1264.1818181818182,12.81818181818182
Kansas,County,2021-08-19,0,0,11,61,992.2727272727273,10.454545454545457
Kansas,County,2021-08-20,2675,38,11,61,1308.4545454545455,13.90909090909091
Kansas,County,2021-08-21,0,0,11,61,1308.4545454545455,13.90909090909091
Kansas,County,2021-08-22,0,0,11,61,1399,14.000000000000002
Kansas,County,2021-08-23,2778,5,11,61,1399,14.000000000000002
Kansas,County,2021-08-24,0,0,11,61,1125.7272727272727,8.363636363636365
Kansas,County,2021-08-25,3478,38,11,61,1416.909090909091,9.272727272727273
Kansas,County,2021-08-26,0,0,11,61,1173.7272727272727,5.818181818181818
Kansas,County,2021-08-27,3452,11,11,61,1555.090909090909,8
Kansas,County,2021-08-28,0,0,11,61,1555.090909090909,8
Kansas,County,2021-08-29,0,0,11,61,1661.818181818182,12.000000000000002
Kansas,County,2021-08-30,3203,10,11,61,1661.818181818182,12.000000000000002
Kansas,County,2021-08-31,0,0,11,61,1345.6363636363637,8.545454545454547
Kansas,County,2021-09-01,4195,24,11,61,1345.6363636363637,8.545454545454547
Kansas,County,2021-09-02,0,0,11,61,1031.818181818182,7.545454545454546
Kansas,County,2021-09-03,3952,49,11,61,1552.4545454545457,13.272727272727273
Kansas,County,2021-09-04,0,0,11,61,1552.4545454545457,13.272727272727273
Kansas,County,2021-09-05,0,0,11,61,1652.3636363636365,18.909090909090907
Kansas,County,2021-09-06,0,0,11,61,1652.3636363636365,18.909090909090907
Kansas,County,2021-09-07,0,0,11,61,1271,16.727272727272727
Kansas,County,2021-09-08,5727,63,11,61,1532.7272727272727,17.454545454545453
Kansas,County,2021-09-09,0,0,11,61,1173.4545454545455,13
Kansas,County,2021-09-10,4302,72,11,61,1506.6363636363637,15.545454545454547
Kansas,County,2021-09-11,0,0,11,61,1506.6363636363637,15.545454545454547
Kansas,County,2021-09-12,0,0,11,61,1798.5454545454545,21.363636363636363
Kansas,County,2021-09-13,2879,8,11,61,1798.5454545454545,21.363636363636363
Kansas,County,2021-09-14,0,0,11,61,1277.909090909091,15.636363636363637
Kansas,County,2021-09-15,3665,28,11,61,1501.727272727273,20.18181818181818
Kansas,County,2021-09-16,0,0,11,61,1110.6363636363637,13.636363636363635
Kansas,County,2021-09-17,3211,64,11,61,1343.5454545454547,13.909090909090908
Kansas,County,2021-09-18,0,0,11,61,1343.5454545454547,13.909090909090908
Kansas,County,2021-09-19,0,0,11,61,1311.6363636363637,18.81818181818182
