region,subregion,date,distribution_name,information,scale,inequality,shape,aic,bic,meanlog,sdlog,log-likelihood
Georgia,County,2021-04-01,burr,cum_deaths,130.389364189157,21.1204247676308,0.106662656526929,1735.26486354119,1744.35617730536,NA,NA,NA
Georgia,County,2021-04-01,gamma,cum_cases,5173.86928104576,NA,0.62002173858854,2898.46279889941,2904.52367474219,NA,NA,NA
Georgia,County,2021-04-01,gamma,cum_deaths,116.30718954249,NA,0.921532510225136,1764.72397948827,1770.78485533106,NA,NA,NA
Georgia,County,2021-04-01,lognormal,cum_cases,NA,NA,NA,2832.37909904691,3134.37909904691,7.55962439528712,1.30278567438535,1414.18954952346
Georgia,County,2021-04-01,lognormal,cum_deaths,NA,NA,NA,1733.74565648617,2035.74565648617,4.12369634064278,1.11642272989612,864.872828243087
Georgia,County,2021-04-01,weibull,cum_cases,3777.67953041363,NA,0.704116761044215,2876.51579513775,2882.57667098054,NA,NA,NA
Georgia,County,2021-04-15,burr,cum_cases,5530.9213844914,62.7665266485516,0.0359094858532819,2908.27531388184,2917.42488190359,NA,NA,NA
Georgia,County,2021-04-15,burr,cum_deaths,133.99565034593,23.2009119480413,0.0960336012513667,1778.7049638135,1787.85453183525,NA,NA,NA
Georgia,County,2021-04-15,gamma,cum_cases,5339.82051282052,NA,0.620370607002883,2965.14292270236,2971.24263471686,NA,NA,NA
Georgia,County,2021-04-15,gamma,cum_deaths,120.474358974364,NA,0.908618414695737,1809.96313270105,1816.06284471555,NA,NA,NA
Georgia,County,2021-04-15,lognormal,cum_cases,NA,NA,NA,2900.44280150023,3208.44280150023,7.5918342144487,1.3135005156427,1448.22140075011
Georgia,County,2021-04-15,lognormal,cum_deaths,NA,NA,NA,1777.26779313682,2085.26779313682,4.14878956645543,1.12279265964327,886.633896568411
Georgia,County,2021-04-15,weibull,cum_cases,3916.61311803251,NA,0.704768131964951,2943.60206376959,2949.70177578409,NA,NA,NA
Georgia,County,2021-05-01,burr,cum_cases,5570.85287247744,60.6014880957553,0.037410689841868,2945.89197264794,2955.07975774703,NA,NA,NA
Georgia,County,2021-05-01,burr,cum_deaths,137.314767154319,22.6138503343112,0.0990137384436524,1808.05587785479,1817.24366295387,NA,NA,NA
Georgia,County,2021-05-01,gamma,cum_cases,5368.75316455695,NA,0.622217371565301,3005.21713636106,3011.34232642711,NA,NA,NA
Georgia,County,2021-05-01,gamma,cum_deaths,123.151898734184,NA,0.910652621208793,1840.10874367725,1846.23393374331,NA,NA,NA
Georgia,County,2021-05-01,lognormal,cum_cases,NA,NA,NA,2938.37425293388,3250.37425293388,7.60060873666198,1.30531846035407,1467.18712646694
Georgia,County,2021-05-01,lognormal,cum_deaths,NA,NA,NA,1806.91365571942,2118.91365571942,4.17238640629589,1.12086297544983,901.456827859711
Georgia,County,2021-05-01,weibull,cum_cases,3937.33650879526,NA,0.705614597812043,2983.06653835146,2989.19172841751,NA,NA,NA
Georgia,County,2021-05-15,burr,cum_cases,5625.61504693828,61.1182546704989,0.0371171306245588,2929.90129633949,2939.07003375553,NA,NA,NA
Georgia,County,2021-05-15,burr,cum_deaths,138.862334743173,22.5531156269618,0.0995908453878204,1799.0089102896,1808.17764770565,NA,NA,NA
Georgia,County,2021-05-15,gamma,cum_cases,5424.26751592357,NA,0.620110550641661,2988.99473092463,2995.10722253533,NA,NA,NA
Georgia,County,2021-05-15,gamma,cum_deaths,124.528662420391,NA,0.905074764817884,1831.85016568959,1837.96265730029,NA,NA,NA
Georgia,County,2021-05-15,lognormal,cum_cases,NA,NA,NA,2922.33694301094,3232.33694301094,7.60705176586732,1.30744985036537,1459.16847150547
Georgia,County,2021-05-15,lognormal,cum_deaths,NA,NA,NA,1798.08965175026,2108.08965175026,4.17906205202524,1.12261482987883,897.04482587513
Georgia,County,2021-05-15,weibull,cum_cases,3967.29654201255,NA,0.704349709895873,2966.79526734557,2972.90775895627,NA,NA,NA
Georgia,County,2021-06-01,burr,cum_cases,5792.4729899015,67.8408480533753,0.0329510321129506,2868.78501765199,2877.87633141616,NA,NA,NA
Georgia,County,2021-06-01,burr,cum_deaths,143.380195389079,22.9630308637517,0.0966949770818406,1767.05156925686,1776.14288302104,NA,NA,NA
Georgia,County,2021-06-01,gamma,cum_cases,5612.33333333332,NA,0.617524817930752,2922.81831613639,2928.87919197918,NA,NA,NA
Georgia,County,2021-06-01,gamma,cum_deaths,129.287581699353,NA,0.894223647421425,1796.48607220906,1802.54694805184,NA,NA,NA
Georgia,County,2021-06-01,lognormal,cum_cases,NA,NA,NA,2860.64193439946,3162.64193439946,7.6363736777897,1.32328721324707,1428.32096719973
Georgia,County,2021-06-01,lognormal,cum_deaths,NA,NA,NA,1765.87677123505,2067.87677123505,4.2077537546873804,1.14005547405277,880.938385617527
Georgia,County,2021-06-01,weibull,cum_cases,4109.61282476955,NA,0.70319099072915,2901.82291879597,2907.88379463875,NA,NA,NA
Georgia,County,2021-06-15,burr,cum_cases,5743.64945225471,69.0499422130795,0.0330357657382865,2764.06096529434,2773.05260211563,NA,NA,NA
Georgia,County,2021-06-15,burr,cum_deaths,144.630799456701,23.1495162221625,0.0977640414113968,1704.68687414274,1713.67851096404,NA,NA,NA
Georgia,County,2021-06-15,gamma,cum_cases,5567.93918918918,NA,0.596383914944889,2820.35456287803,2826.34898742556,NA,NA,NA
Georgia,County,2021-06-15,gamma,cum_deaths,129.952702702718,NA,0.880865754078738,1739.05488639684,1745.04931094436,NA,NA,NA
Georgia,County,2021-06-15,lognormal,cum_cases,NA,NA,NA,2754.71531713947,3046.71531713947,7.58781826007101,1.33135952657871,1375.35765856973
Georgia,County,2021-06-15,lognormal,cum_deaths,NA,NA,NA,1703.83666231269,1995.83666231269,4.20170948903475,1.12980326093324,849.918331156344
Georgia,County,2021-06-15,weibull,cum_cases,3951.11767790396,NA,0.688730834879085,2797.84725773938,2803.84168228691,NA,NA,NA
Georgia,County,2021-07-15,burr,cum_cases,5880.69415154805,65.0218940385552,0.0343632695962796,2893.03285708702,2902.14371489426,NA,NA,NA
Georgia,County,2021-07-15,burr,cum_deaths,148.87423486276,21.7887429686229,0.103291366429555,1786.61623778004,1795.72709558728,NA,NA,NA
Georgia,County,2021-07-15,gamma,cum_cases,5689.77272727272,NA,0.624155442921113,2947.53166268889,2953.60556789371,NA,NA,NA
Georgia,County,2021-07-15,gamma,cum_deaths,133.246753246761,NA,0.906303130794387,1817.79302048707,1823.86692569189,NA,NA,NA
Georgia,County,2021-07-15,lognormal,cum_cases,NA,NA,NA,2885.32075356127,3189.32075356127,7.66219517723848,1.3149553305369,1440.66037678063
Georgia,County,2021-07-15,lognormal,cum_deaths,NA,NA,NA,1785.12942400689,2089.12942400689,4.2477125327044,1.12326284912672,890.564712003444
Georgia,County,2021-07-15,weibull,cum_cases,4196.98117065696,NA,0.707427301054234,2926.71749340985,2932.79139861467,NA,NA,NA
Georgia,County,2021-08-01,burr,cum_cases,5936.79278190334,63.0732732086279,0.0356314021671083,2950.32935293203,2959.49809034808,NA,NA,NA
Georgia,County,2021-08-01,burr,cum_deaths,149.903649467596,20.937074410181,0.108790557243549,1820.43025827034,1829.59899568639,NA,NA,NA
Georgia,County,2021-08-01,gamma,cum_cases,5732.47770700637,NA,0.624394184389975,3007.27199831998,3013.38448993067,NA,NA,NA
Georgia,County,2021-08-01,gamma,cum_deaths,133.171974522301,NA,0.919505273651131,1853.2345230199,1859.3470146306,NA,NA,NA
Georgia,County,2021-08-01,lognormal,cum_cases,NA,NA,NA,2942.80529738694,3252.80529738694,7.67010484072724,1.31023749633195,1469.40264869347
Georgia,County,2021-08-01,lognormal,cum_deaths,NA,NA,NA,1819.86815135564,2129.86815135564,4.2575355737129,1.11242821700198,907.93407567782
Georgia,County,2021-08-01,weibull,cum_cases,4224.46720074909,NA,0.707398466500829,2985.8360151033,2991.948506714,NA,NA,NA
Georgia,County,2021-08-15,burr,cum_cases,6224.07769897309,59.9873654323275,0.0375685337996736,2983.74814834917,2992.93593344825,NA,NA,NA
Georgia,County,2021-08-15,burr,cum_deaths,149.453388999856,21.2423874451509,0.107273357125444,1830.14737984844,1839.33516494753,NA,NA,NA
Georgia,County,2021-08-15,gamma,cum_cases,5996.69620253165,NA,0.628890960834174,3041.59048747001,3047.71567753606,NA,NA,NA
Georgia,County,2021-08-15,gamma,cum_deaths,132.987341772163,NA,0.913933462225217,1864.46036554106,1870.58555560711,NA,NA,NA
Georgia,County,2021-08-15,lognormal,cum_cases,NA,NA,NA,2976.54162032639,3288.54162032639,7.72321912451699,1.30293487030538,1486.2708101632
Georgia,County,2021-08-15,lognormal,cum_deaths,NA,NA,NA,1829.54124022867,2141.54124022867,4.25180610818025,1.11213779688161,912.770620114335
Georgia,County,2021-08-15,weibull,cum_cases,4439.62939691114,NA,0.710111405467383,3020.21147873334,3026.33666879939,NA,NA,NA
Georgia,County,2021-09-01,burr,cum_cases,6926.96770839646,59.572547960448,0.0373918213547266,3003.58297574325,3012.75171315929,NA,NA,NA
Georgia,County,2021-09-01,burr,cum_deaths,156.093062369855,21.117497733995,0.106878412798194,1836.2571274089,1845.42586482494,NA,NA,NA
Georgia,County,2021-09-01,gamma,cum_cases,6678.01910828025,NA,0.638810930660383,3058.1479099064,3064.2604015171,NA,NA,NA
Georgia,County,2021-09-01,gamma,cum_deaths,139.222929936311,NA,0.915632583613183,1867.10917234012,1873.22166395082,NA,NA,NA
Georgia,County,2021-09-01,lognormal,cum_cases,NA,NA,NA,2996.44475798637,3306.44475798637,7.84816059940436,1.30080098775294,1496.22237899319
Georgia,County,2021-09-01,lognormal,cum_deaths,NA,NA,NA,1835.24524646273,2145.24524646273,4.29895800236,1.12085779774711,915.622623231364
Georgia,County,2021-09-01,weibull,cum_cases,5015.015731499,NA,0.716643148015291,3038.15403638299,3044.26652799369,NA,NA,NA
Georgia,County,2021-09-15,burr,cum_cases,7447.66544643282,64.9015184955942,0.0337497564566196,3051.46199905178,3060.64978415086,NA,NA,NA
Georgia,County,2021-09-15,burr,cum_deaths,166.333485228003,21.0596117906181,0.106708772692928,1870.10625663691,1879.29404173599,NA,NA,NA
Georgia,County,2021-09-15,gamma,cum_cases,7203.36708860759,NA,0.645003966193328,3102.72153811014,3108.84672817619,NA,NA,NA
Georgia,County,2021-09-15,gamma,cum_deaths,148.101265822786,NA,0.928628477867988,1898.75737967233,1904.88256973839,NA,NA,NA
Georgia,County,2021-09-15,lognormal,cum_cases,NA,NA,NA,3044.29301722411,3356.29301722411,7.93440717005959,1.307128587363,1520.14650861206
Georgia,County,2021-09-15,lognormal,cum_deaths,NA,NA,NA,1869.72397580019,2181.72397580019,4.37077989186486,1.1212795227955,932.861987900094
Georgia,County,2021-09-15,weibull,cum_cases,5470.33661903774,NA,0.721336466630054,3083.83345785134,3089.95864791739,NA,NA,NA
Georgia,County,2021-10-01,burr,cum_cases,7743.6092743024,63.1983718907732,0.0347581631452615,3082.34300124448,3091.54971385114,NA,NA,NA
Georgia,County,2021-10-01,burr,cum_deaths,181.187520729365,19.6594226706872,0.115925951218839,1906.25916633208,1915.46587893874,NA,NA,NA
Georgia,County,2021-10-01,gamma,cum_cases,7483.47169811321,NA,0.644037568643345,3134.28088520288,3140.41869360732,NA,NA,NA
Georgia,County,2021-10-01,gamma,cum_deaths,159.528301886793,NA,0.957997377591932,1934.77386507293,1940.91167347738,NA,NA,NA
Georgia,County,2021-10-01,lognormal,cum_cases,NA,NA,NA,3075.10703420784,3389.10703420784,7.97092837274025,1.30695638742642,1535.55351710392
Georgia,County,2021-10-01,lognormal,cum_deaths,NA,NA,NA,1904.84909099727,2218.84909099727,4.46662053599988,1.09631296462604,950.424545498633
Georgia,County,2021-10-01,weibull,cum_cases,5674.72975308222,NA,0.720667160749538,3115.13036511481,3121.26817351925,NA,NA,NA
Georgia,County,2021-10-15,burr,cum_cases,7790.47873382792,49.5439815578823,0.0432960418723174,3090.97740788316,3100.18412048982,NA,NA,NA
Georgia,County,2021-10-15,burr,cum_deaths,191.120779787877,19.6849306490982,0.115209163239869,1925.22864083544,1934.4353534421,NA,NA,NA
Georgia,County,2021-10-15,gamma,cum_cases,7634.59119496856,NA,0.641378748148204,3140.12667821392,3146.26448661836,NA,NA,NA
Georgia,County,2021-10-15,gamma,cum_deaths,168.572327044026,NA,0.953443671220972,1952.2638688507,1958.40167725514,NA,NA,NA
Georgia,County,2021-10-15,lognormal,cum_cases,NA,NA,NA,3080.51913172021,3394.51913172021,7.98641854385013,1.30895828775473,1538.2595658601
Georgia,County,2021-10-15,lognormal,cum_deaths,NA,NA,NA,1924.38743775233,2238.38743775233,4.51852226228203,1.10682171792602,960.193718876163
Georgia,County,2021-10-15,weibull,cum_cases,5771.14507790083,NA,0.718947923124842,3120.75807425939,3126.89588266383,NA,NA,NA
Georgia,County,2021-11-01,burr,cum_cases,8025.82945999778,74.285694010831,0.0294554690742237,3015.18915477106,3024.31943012181,NA,NA,NA
Georgia,County,2021-11-01,burr,cum_deaths,202.334563199837,19.5689724206953,0.11556031449039,1896.0453671414,1905.17564249216,NA,NA,NA
Georgia,County,2021-11-01,gamma,cum_cases,7796.00645161288,NA,0.632070115440077,3065.90316453655,3071.99001477038,NA,NA,NA
Georgia,County,2021-11-01,gamma,cum_deaths,178.716129032258,NA,0.945611789263294,1921.27692046383,1927.36377069767,NA,NA,NA
Georgia,County,2021-11-01,lognormal,cum_cases,NA,NA,NA,3007.45641162255,3313.45641162255,7.99124267919157,1.32100100359695,1501.72820581127
Georgia,County,2021-11-01,lognormal,cum_deaths,NA,NA,NA,1895.55870090145,2201.55870090145,4.57130153926786,1.11802225683066,945.779350450727
Georgia,County,2021-11-01,weibull,cum_cases,5836.29040727761,NA,0.713063166786484,3046.57690449012,3052.66375472396,NA,NA,NA
Georgia,County,2021-11-15,burr,cum_cases,8088.13658358265,79.3969086812608,0.0277304243613682,2916.94657136528,2925.97847724757,NA,NA,NA
Georgia,County,2021-11-15,burr,cum_deaths,204.973525011748,20.8416579387,0.107165777725574,1841.20669940752,1850.23860528981,NA,NA,NA
Georgia,County,2021-11-15,gamma,cum_cases,7871.77333333335,NA,0.618877857720748,2967.36753295112,2973.38880353931,NA,NA,NA
Georgia,County,2021-11-15,gamma,cum_deaths,182.853333333334,NA,0.921211845477362,1865.92899759952,1871.95026818772,NA,NA,NA
Georgia,County,2021-11-15,lognormal,cum_cases,NA,NA,NA,2908.60904974416,3204.60904974416,7.97718772269371,1.33096769556629,1452.30452487208
Georgia,County,2021-11-15,lognormal,cum_deaths,NA,NA,NA,1840.24580232168,2136.24580232168,4.57590090921775,1.13426231836379,918.12290116084
Georgia,County,2021-11-15,weibull,cum_cases,5795.4958575142,NA,0.704274613362968,2947.62652854056,2953.64779912875,NA,NA,NA
Georgia,County,2021-12-01,burr,cum_cases,8017.36317128752,66.0202309392687,0.0333536643795263,3052.73408054323,3061.90281795928,NA,NA,NA
Georgia,County,2021-12-01,burr,cum_deaths,210.893919636859,18.4180966206563,0.125040616934987,1929.15973579552,1938.32847321157,NA,NA,NA
Georgia,County,2021-12-01,gamma,cum_cases,7757.54777070062,NA,0.640564050120694,3105.53874500268,3111.65123661338,NA,NA,NA
Georgia,County,2021-12-01,gamma,cum_deaths,184.267515923567,NA,0.961190633648362,1955.78450285748,1961.89699446818,NA,NA,NA
Georgia,County,2021-12-01,lognormal,cum_cases,NA,NA,NA,3045.78169496624,3355.78169496624,8.00100629631151,1.30637910192757,1520.89084748312
Georgia,County,2021-12-01,lognormal,cum_deaths,NA,NA,NA,1930.12400823388,2240.12400823388,4.61304062017865,1.10757668141371,963.062004116939
Georgia,County,2021-12-01,weibull,cum_cases,5847.04502335313,NA,0.718329267911901,3085.9310290636,3092.0435206743,NA,NA,NA
Georgia,County,2021-12-15,burr,cum_cases,7949.84132312288,62.2315484956401,0.0345348773438175,2886.81449438371,2895.806131205,NA,NA,NA
Georgia,County,2021-12-15,burr,cum_deaths,210.342343011097,19.720402448954,0.114509374724534,1822.6838303171,1831.67546713839,NA,NA,NA
Georgia,County,2021-12-15,gamma,cum_cases,7648.22297297297,NA,0.676727311510002,2929.42158565784,2935.41601020537,NA,NA,NA
Georgia,County,2021-12-15,gamma,cum_deaths,184.439189189189,NA,0.995376738672725,1844.32461016144,1850.31903470896,NA,NA,NA
Georgia,County,2021-12-15,lognormal,cum_cases,NA,NA,NA,2881.28255668065,3173.28255668065,8.04493731803668,1.29262408862196,1438.64127834033
Georgia,County,2021-12-15,lognormal,cum_deaths,NA,NA,NA,1822.26498674204,2114.26498674204,4.63710681427068,1.09061486406385,909.132493371018
Georgia,County,2021-12-15,weibull,cum_cases,6047.66255847942,NA,0.742739298945824,2914.98086964121,2920.97529418873,NA,NA,NA
Georgia,County,2022-01-01,burr,cum_cases,8880.32707663557,95.4433242348497,0.0230171107577885,3120.09549543796,3129.30220804462,NA,NA,NA
Georgia,County,2022-01-01,burr,cum_deaths,216.347009205888,19.2755970326875,0.117865890110084,1965.06226227046,1974.26897487712,NA,NA,NA
Georgia,County,2022-01-01,gamma,cum_cases,8676.27672955974,NA,0.612767693300623,3174.72502989743,3180.86283830187,NA,NA,NA
Georgia,County,2022-01-01,gamma,cum_deaths,190.415094339623,NA,0.95334500545574,1991.0084187703,1997.14622717474,NA,NA,NA
Georgia,County,2022-01-01,lognormal,cum_cases,NA,NA,NA,3111.40628913975,3425.40628913975,8.0631268917455,1.33596210123661,1553.70314456988
Georgia,County,2022-01-01,lognormal,cum_deaths,NA,NA,NA,1965.31122281777,2279.31122281777,4.64029392934163,1.11450876241283,980.655611408884
Georgia,County,2022-01-01,weibull,cum_cases,6329.62269454559,NA,0.700414623207206,3152.97221866557,3159.11002707001,NA,NA,NA
Georgia,County,2022-01-15,burr,cum_cases,10121.7073068803,67.018439261623,0.0326624921292808,3161.73372266572,3170.94043527238,NA,NA,NA
Georgia,County,2022-01-15,burr,cum_deaths,219.091977078239,19.468836645821,0.1163116044315,1969.96188435118,1979.16859695784,NA,NA,NA
Georgia,County,2022-01-15,gamma,cum_cases,9956.07547169812,NA,0.601314675086552,3215.73054558687,3221.86835399131,NA,NA,NA
Georgia,County,2022-01-15,gamma,cum_deaths,193.176100628931,NA,0.950747384584313,1995.55785357915,2001.69566198359,NA,NA,NA
Georgia,County,2022-01-15,lognormal,cum_cases,NA,NA,NA,3150.0929029005,3464.0929029005,8.17872804375006,1.34407641127568,1573.04645145025
Georgia,County,2022-01-15,lognormal,cum_deaths,NA,NA,NA,1970.16475935046,2284.16475935046,4.65282511348231,1.11755692352143,983.082379675229
Georgia,County,2022-01-15,weibull,cum_cases,7152.13745414124,NA,0.692719153671434,3193.0051777435,3199.14298614794,NA,NA,NA
Georgia,County,2022-02-01,burr,cum_cases,11763.4722676393,77.9548309564263,0.0290728627620903,3118.28551877925,3127.41579413001,NA,NA,NA
Georgia,County,2022-02-01,burr,cum_deaths,230.83715002953,19.8207702051751,0.115900981618633,1930.54220043137,1939.67247578213,NA,NA,NA
Georgia,County,2022-02-01,gamma,cum_cases,11357.9806451613,NA,0.615190872686222,3178.99312970912,3185.07997994296,NA,NA,NA
Georgia,County,2022-02-01,gamma,cum_deaths,202.129032258065,NA,0.971192158086092,1959.67439014789,1965.76124038173,NA,NA,NA
Georgia,County,2022-02-01,lognormal,cum_cases,NA,NA,NA,3111.63231016243,3417.63231016243,8.33699389472342,1.30824810173261,1553.81615508122
Georgia,County,2022-02-01,lognormal,cum_deaths,NA,NA,NA,1931.77416678998,2237.77416678998,4.71251123530838,1.09109115304441,963.887083394988
Georgia,County,2022-02-01,weibull,cum_cases,8265.57006795495,NA,0.700924889602625,3157.0136237191,3163.10047395294,NA,NA,NA
Georgia,County,2022-02-15,burr,cum_cases,11563.9953506422,49.5514038099621,0.0429090716489525,3197.26435476197,3206.45213986105,NA,NA,NA
Georgia,County,2022-02-15,burr,cum_deaths,234.569519460979,20.2012635680526,0.111006999913385,1981.67096332488,1990.85874842396,NA,NA,NA
Georgia,County,2022-02-15,gamma,cum_cases,11537.7784810126,NA,0.605335900960807,3243.10406418451,3249.22925425056,NA,NA,NA
Georgia,County,2022-02-15,gamma,cum_deaths,208.139240506329,NA,0.935103113063795,2006.40052109748,2012.52571116353,NA,NA,NA
Georgia,County,2022-02-15,lognormal,cum_cases,NA,NA,NA,3178.53948204107,3490.53948204107,8.33399566807417,1.34054426904592,1587.26974102053
Georgia,County,2022-02-15,lognormal,cum_deaths,NA,NA,NA,1982.13060128445,2294.13060128445,4.71596142977471,1.13315611926738,989.065300642226
Georgia,County,2022-02-15,weibull,cum_cases,8336.44900066677,NA,0.695385560694867,3220.9361928669,3227.06138293296,NA,NA,NA
Georgia,County,2022-03-01,burr,cum_cases,12030.4781151894,87.3841555404712,0.0254940700210305,3029.87654632709,3038.90845220938,NA,NA,NA
Georgia,County,2022-03-01,burr,cum_deaths,246.081498484143,19.4449052916972,0.117177048712799,1891.50346659544,1900.53537247772,NA,NA,NA
Georgia,County,2022-03-01,gamma,cum_cases,11728.36,NA,0.604107291912177,3083.7316587702,3089.75292935839,NA,NA,NA
Georgia,County,2022-03-01,gamma,cum_deaths,216.893333333334,NA,0.936585281205555,1917.39393052068,1923.41520110887,NA,NA,NA
Georgia,County,2022-03-01,lognormal,cum_cases,NA,NA,NA,3021.11905752925,3317.11905752925,8.34800201858564,1.33659295264952,1508.55952876462
Georgia,County,2022-03-01,lognormal,cum_deaths,NA,NA,NA,1892.99590831834,2188.99590831834,4.75826532274763,1.12687837953708,944.497954159168
Georgia,County,2022-03-01,weibull,cum_cases,8441.13488475173,NA,0.69443924487963,3062.15071593869,3068.17198652688,NA,NA,NA
Georgia,County,2022-03-15,burr,cum_cases,12138.6219616226,81.9076020560649,0.0274444510344532,2967.93369192123,2976.90498968156,NA,NA,NA
Georgia,County,2022-03-15,burr,cum_deaths,248.058773738329,22.177469525052,0.0989200033834097,1864.98763461428,1873.95893237461,NA,NA,NA
Georgia,County,2022-03-15,gamma,cum_cases,11859.380952381,NA,0.583253347132046,3020.37821409682,3026.35907927038,NA,NA,NA
Georgia,County,2022-03-15,gamma,cum_deaths,223.755102040817,NA,0.90014016276329,1887.60142946363,1893.58229463719,NA,NA,NA
Georgia,County,2022-03-15,lognormal,cum_cases,NA,NA,NA,2957.37013131108,3247.37013131108,8.31705957329308,1.36271576571955,1476.68506565554
Georgia,County,2022-03-15,lognormal,cum_deaths,NA,NA,NA,1863.23136838607,2153.23136838607,4.76110015168175,1.1547432977483,929.615684193036
Georgia,County,2022-03-15,weibull,cum_cases,8310.44012544388,NA,0.680496204926628,2998.08128215135,3004.06214732491,NA,NA,NA
Georgia,County,2022-04-01,burr,cum_cases,12071.9494015065,77.2047934342277,0.0289746645091706,3211.85865063738,3221.06536324404,NA,NA,NA
Georgia,County,2022-04-01,burr,cum_deaths,252.206466099177,20.4908719829658,0.109382419464305,2016.62981064001,2025.83652324667,NA,NA,NA
Georgia,County,2022-04-01,gamma,cum_cases,11742.5911949685,NA,0.603407299426959,3268.72982417785,3274.86763258229,NA,NA,NA
Georgia,County,2022-04-01,gamma,cum_deaths,224.037735849057,NA,0.936135080022292,2042.49679007469,2048.63459847913,NA,NA,NA
Georgia,County,2022-04-01,lognormal,cum_cases,NA,NA,NA,3202.55826282703,3516.55826282703,8.34785534872901,1.3385240250742,1599.27913141352
Georgia,County,2022-04-01,lognormal,cum_deaths,NA,NA,NA,2016.3953604694,2330.3953604694,4.79034161714538,1.12638311455419,1006.1976802347
Georgia,County,2022-04-01,weibull,cum_cases,8450.30940347171,NA,0.694015985863577,3245.96472390819,3252.10253231263,NA,NA,NA
Georgia,County,2022-04-15,burr,cum_cases,12064.4891346112,95.3208778477053,0.0233177004681957,3212.19832449522,3221.40503710188,NA,NA,NA
Georgia,County,2022-04-15,burr,cum_deaths,255.440147510086,20.4121202105148,0.109799505798596,2020.81728698486,2030.02399959152,NA,NA,NA
Georgia,County,2022-04-15,gamma,cum_cases,11772.9496855346,NA,0.602962507906649,3269.44162772098,3275.57943612542,NA,NA,NA
Georgia,County,2022-04-15,gamma,cum_deaths,226.91823899371,NA,0.935425682059791,2046.54852907943,2052.68633748387,NA,NA,NA
Georgia,County,2022-04-15,lognormal,cum_cases,NA,NA,NA,3203.13154664925,3517.13154664925,8.34956894433164,1.33863869892053,1599.56577332463
Georgia,County,2022-04-15,lognormal,cum_deaths,NA,NA,NA,2020.59518375871,2334.59518375871,4.8025828020963,1.12746390770637,1008.29759187935
Georgia,County,2022-04-15,weibull,cum_cases,8466.07949434562,NA,0.693714327521893,3246.61470216122,3252.75251056566,NA,NA,NA
Georgia,County,2022-05-01,burr,cum_cases,12045.7924707975,133.886034384928,0.0164500684197186,3212.41959994275,3221.62631254941,NA,NA,NA
Georgia,County,2022-05-01,burr,cum_deaths,257.295645460112,20.3585493151423,0.110054410729471,2023.34221819452,2032.54893080118,NA,NA,NA
Georgia,County,2022-05-01,gamma,cum_cases,11808.8301886792,NA,0.602229833246597,3270.22867729586,3276.3664857003,NA,NA,NA
Georgia,County,2022-05-01,gamma,cum_deaths,228.572327044025,NA,0.935517097957227,2048.859536066,2054.99734447044,NA,NA,NA
Georgia,County,2022-05-01,lognormal,cum_cases,NA,NA,NA,3203.82613337075,3517.82613337075,8.35118400776451,1.3394030263075,1599.91306668538
Georgia,County,2022-05-01,lognormal,cum_deaths,NA,NA,NA,2023.12758537842,2337.12758537842,4.80991411538882,1.12817789367161,1009.56379268921
Georgia,County,2022-05-01,weibull,cum_cases,8483.24736596148,NA,0.69323539815336,3247.33259853239,3253.47040693683,NA,NA,NA
Georgia,County,2022-05-15,burr,cum_cases,12198.6386767899,83.6151476031544,0.0267548691275471,3214.4443268885,3223.65103949516,NA,NA,NA
Georgia,County,2022-05-15,burr,cum_deaths,259.469081485086,20.1421297390409,0.11157382287102,2025.26334347963,2034.47005608629,NA,NA,NA
Georgia,County,2022-05-15,gamma,cum_cases,11878.7798742138,NA,0.600790689804818,3271.74958391333,3277.88739231777,NA,NA,NA
Georgia,County,2022-05-15,gamma,cum_deaths,230.182389937108,NA,0.935598382730547,2051.09291696166,2057.2307253661,NA,NA,NA
Georgia,County,2022-05-15,lognormal,cum_cases,NA,NA,NA,3205.09797083211,3519.09797083211,8.35427037789441,1.34062708200015,1600.54898541605
Georgia,County,2022-05-15,lognormal,cum_deaths,NA,NA,NA,2025.27567018292,2339.27567018292,4.81699582380699,1.12781095083396,1010.63783509146
Georgia,County,2022-05-15,weibull,cum_cases,8515.32478829463,NA,0.692293080074881,3248.69019570645,3254.82800411089,NA,NA,NA
Georgia,County,2022-06-01,burr,cum_cases,12132.5429418768,186.917928879781,0.0117345490623601,3214.03038277441,3223.23709538107,NA,NA,NA
Georgia,County,2022-06-01,burr,cum_deaths,260.173880380709,20.1150877256148,0.111690227020898,2026.28717405958,2035.49388666624,NA,NA,NA
Georgia,County,2022-06-01,gamma,cum_cases,11930.0566037735,NA,0.599705128964331,3272.8477822165,3278.98559062094,NA,NA,NA
Georgia,County,2022-06-01,gamma,cum_deaths,230.874213836478,NA,0.934143424646142,2052.02474142981,2058.16254983425,NA,NA,NA
Georgia,County,2022-06-01,lognormal,cum_cases,NA,NA,NA,3205.99614943044,3519.99614943044,8.35643975947483,1.34150191181865,1600.99807471522
Georgia,County,2022-06-01,lognormal,cum_deaths,NA,NA,NA,2026.22580146424,2340.22580146424,4.81891033233967,1.12902344681098,1011.11290073212
Georgia,County,2022-06-01,weibull,cum_cases,8538.37251176459,NA,0.691576439616384,3249.6684339037,3255.80624230814,NA,NA,NA
Georgia,County,2022-06-15,burr,cum_cases,12583.1014065608,63.1021708246019,0.0357484488121013,3221.94639207717,3231.15310468383,NA,NA,NA
